mRNA	logFC	FDR	Sub-0	Sub-1	Delta
A2M	-0.3147748858425107	0.07075772615715624	131013.33474576271	112172.41269841269	41239.707488444095
SERPING1	-0.3558249260612069	0.0007356611165575963	109552.51694915254	90505.43650793651	38981.516243251324
PLG	-0.5998774549527881	0.00037118272877884853	63405.17796610169	44495.444444444445	38035.33678913368
CPS1	-0.4839113829958139	0.04506077670064246	73293.72881355933	54655.75396825397	35467.66967508962
EEF1A1	0.36432024743512537	4.54215755832126e-06	96213.94067796611	132088.1349206349	35052.68667450509
SEPP1	-0.32310535590129635	0.00735289555074368	108349.85593220338	92393.38095238095	35008.41876282876
ADH4	-1.0501245190052966	6.612855231753764e-05	33196.627118644064	16790.277777777777	34860.59208556428
ITIH1	-0.4909261765882423	0.0006812487616981946	70997.03389830509	54218.96031746032	34854.30240080075
AOX1	-0.907787539546399	5.27980323150762e-06	38158.127118644064	21639.150793650795	34639.47233073262
ENO1	1.106256646544082	5.135754281432969e-33	30433.04661016949	70644.80158730158	33666.760087085844
REG3A	-1.153797987841017	0.07899896721275991	28446.254237288136	10850.809523809523	32821.23090059705
FTH1	0.38126411067838484	9.932343745217023e-06	85459.02966101695	119840.88888888889	32582.46094314534
P4HB	0.3161220311170712	4.1568072977626365e-06	102898.39406779662	133275.9126984127	32528.44933139666
CD74	0.5970193077300372	3.728650307321841e-05	51710.24152542373	83635.23809523809	30872.012598061498
AQP9	-1.1736603406054014	3.062267193832202e-07	25983.665254237287	12404.595238095239	30495.997412464865
PCK1	-0.8336214145754545	0.00045291388378841126	35901.04661016949	22344.634920634922	29927.881259908816
AHSG	-0.2126251716689804	0.2937755697048342	139603.20762711865	128815.64285714286	29683.155987256418
RPL8	0.4885370308975945	3.845988414676659e-05	59783.36016949153	87197.3492063492	29206.3852742849
FGL1	-0.4438635834734737	0.019594339613061656	65720.82203389831	51754.77777777778	29171.079576788532
C1S	-0.3198314198851172	0.004999464055105418	90649.94491525424	76968.29365079365	28992.700594753424
BAAT	-0.749982383406614	4.4889152164797904e-07	37674.94491525424	23941.150793650795	28255.54498225527
AGXT	-0.5178604415889081	0.003937335407441331	54505.61016949153	41162.42857142857	28226.299351445763
HMGCS2	-0.48285780751411944	0.002533802122803162	58306.088983050846	45597.39682539683	28153.550291079086
SPP1	1.1396352977260464	8.849302347859904e-05	24407.06779661017	59374.50793650794	27815.15597500963
ASS1	-0.6724460765145053	7.1893449104368035e-06	40626.66525423729	26621.325396825396	27319.241652080043
ACTG1	0.43369751033281173	1.0776138344664944e-07	60976.32203389831	86831.48412698413	26445.27905535347
ADH1C	-1.0259838752760242	2.3787114798641927e-05	25732.77966101695	13404.801587301587	26401.416998234225
ALDH2	-0.5907162981239301	7.308595707928424e-08	43613.72457627119	31293.35714285714	25763.33792909159
G6PC	-0.9606656667372734	1.1867632683148129e-06	26785.822033898305	14718.992063492064	25732.219583300863
MAT1A	-0.6494622431192554	4.786030730691853e-06	39228.09322033898	27078.174603174604	25477.16541617261
C4A	-0.10438003927963349	0.401860439738689	242960.93644067796	242002.0158730159	25360.272089094502
TAT	-0.7197348610593457	0.006236019348573683	33827.19491525424	21954.619047619046	24346.611432357913
SLC27A5	-1.075957552687754	1.8137096809686672e-08	22378.34745762712	10883.666666666666	24078.1519637047
CFHR1	-0.686702906817715	0.00010931128226704978	34765.21186440678	23478.428571428572	23873.37204342185
CYP2C9	-1.081954761230435	4.544219799707175e-07	21613.70338983051	11387.182539682539	23385.04929044951
GC	-0.19470433725426223	0.13313141468513456	119080.69067796611	110828.21428571429	23185.526958233193
SERPINF2	-0.4433522703387656	0.0011751675954689987	52239.09322033898	40809.84126984127	23160.320579675707
MT2A	-0.9201929946587036	4.6155458667299536e-05	25152.957627118645	15045.07142857143	23145.575403421786
APCS	-0.5547939336806521	0.002585222499575236	40657.13983050847	28024.896825396827	22556.334538772117
PLA2G2A	-0.8587421199231452	0.02619414339994714	25764.949152542373	13700.373015873016	22125.44705496628
TMEM176B	-0.4193739605031628	7.340667904388985e-05	52541.22457627119	42110.8253968254	22034.421440236958
SERPINF1	-0.5516406026228068	8.517578927387845e-07	39722.15254237288	28355.555555555555	21912.352165949633
GATM	-0.47273331262145796	0.0013683070180899265	46028.186440677964	35546.80158730159	21759.057050059768
ADH1A	-0.8338287850931265	4.541619075557787e-06	25925.275423728814	15094.896825396825	21617.24090977249
SDS	-0.8151215766558161	0.006756303912702943	26471.351694915254	15282.626984126984	21577.36992976993
COL18A1	-0.455356306035986	6.431850730221733e-08	46819.69915254237	35771.50793650794	21319.64525581788
AFP	1.0567058717025763	0.006215601516644957	19861.262711864405	43891.86507936508	20987.51292705455
CYP2A6	-0.4983593053261504	0.12586021027925184	42021.88983050847	30224.24603174603	20941.999824424227
PEBP1	-0.3513751016413967	2.5693860997205823e-05	59134.83474576271	49305.61111111111	20778.508569339567
DCXR	-0.672604812200881	4.979431352254271e-05	30537.31779661017	19785.02380952381	20539.546901707603
TPT1	-0.2145307918222068	0.0037188355277329613	95359.16949152542	87786.36507936507	20457.478138524973
PAH	-0.5871281725937046	0.00010894024137134949	33864.94915254237	24166.873015873014	19883.06571091093
AKR1C1	0.6183931576473825	0.00019654687963244165	32067.415254237287	54019.48412698413	19830.270176657636
CYP8B1	-1.103555820429892	4.153352804874821e-05	17804.610169491527	8503.912698412698	19648.38118302762
ANG	-0.8216444817569432	5.98288570762655e-08	23850.415254237287	14071.507936507936	19596.562081255688
CES2	-0.5893252109382594	9.546249266861126e-05	31020.13559322034	23242.365079365078	18280.947951807986
APOE	-0.057482371262818695	0.6597896683042924	317599.7245762712	324834.72222222225	18256.385281062183
CYP27A1	-0.6488471987577294	5.494141287027183e-07	27940.889830508473	19140.984126984127	18129.368097323753
HSP90AB1	0.4202493272498831	3.5111686451075975e-07	42970.47457627119	62200.62698412698	18058.313032286173
ASGR2	-0.6632536614311388	7.355280769129065e-08	27034.177966101695	18327.61111111111	17930.517519797966
F2	-0.28540202242158524	0.03711834525389244	61750.122881355936	54965.76190476191	17623.60995512039
HSD17B6	-0.815266213517521	5.759088527032747e-06	21420.186440677968	12851.52380952381	17463.154292330873
CPB2	-0.6911524066918127	7.710329483024466e-08	25174.800847457627	16813.0873015873	17399.624193707423
CYP4A11	-0.9191913784759083	1.6773002213208543e-06	18697.48305084746	10802.539682539682	17186.565219538406
TFR2	-0.5201554884588365	0.0001224154235588072	32996.16949152543	25369.539682539682	17163.13865913497
CHI3L1	-0.5832658276494201	0.0551083575228751	29144.23305084746	19231.507936507936	16998.835211610127
TUBB	0.7391430836259127	1.1094924341394881e-17	22887.008474576272	41754.75396825397	16916.774018870703
CALR	0.27559245966821005	4.160272268270452e-05	61028.64406779661	79178.43650793651	16819.034128859785
HLA-A	0.31544420596800615	0.004556522175957611	53263.83474576271	71321.66666666667	16801.768058188216
CYP2C8	-1.1215735178965651	4.582503718696058e-07	14977.118644067798	7522.492063492064	16797.93964558135
ORM2	-0.31133624656937653	0.05249895307519135	53777.28813559322	44829.857142857145	16742.819038815458
IGFBP4	-0.3983943826601661	7.473268607552761e-05	42025.707627118645	34506.45238095238	16742.805845962564
FMO3	-0.9085404408754097	9.259456403145182e-07	18395.75	10204.777777777777	16713.28281523382
HSP90B1	0.3432563631222278	3.0171814087223526e-07	48417.75	65127.59523809524	16619.700775561243
AZGP1	-0.4195995809754911	0.010367016672213972	39574.98728813559	31624.301587301587	16605.64808321208
HPR	-0.8200618160535538	3.144874808860664e-05	20180.360169491527	11700.246031746032	16549.142809208024
TMSB10	1.0091945919406973	2.4941047269753753e-11	16204.309322033898	34837.23809523809	16353.301333930836
SERPINA6	-0.6735560631929793	2.786380494277738e-07	23856.43220338983	16186.626984126984	16068.644556745468
GPX3	-0.4079183903856521	0.011703913844062724	39133.74152542373	32743.698412698413	15963.372852819
DHCR24	0.27482985181309355	0.0018223233927335525	57541.13983050847	75532.81746031746	15814.022932775139
SCD	0.19390571074449597	0.30130711126178866	80453.05508474576	105047.73015873016	15600.306827773713
TUBA1B	1.0646184618274566	2.100315674454834e-39	14648.783898305084	33380.78571428572	15595.365781456372
INSIG1	-0.5894806047842033	0.0003503437890170229	26421.677966101695	18909.31746031746	15575.066706871085
CFHR2	-0.7977904102622401	2.014492946278001e-06	19437.758474576272	11973.111111111111	15507.257308010538
F12	-0.6422651467204672	8.349541620372605e-05	24100.237288135595	16466.9126984127	15478.742437862482
RPLP0	0.35036969268714585	0.00014685861833604711	43665.88983050847	58761.04761904762	15299.204400826022
NNMT	-0.7130822534027286	0.002598918849217079	21195.055084745763	13309.309523809523	15113.81764082547
HSD11B1	-0.9081508265453716	0.0008285772646107257	16620.618644067796	9788.690476190477	15094.028559305581
SLC13A5	-1.1772759045260424	1.4715734857774598e-08	12711.334745762711	5946.746031746032	14964.748110551107
TMBIM6	-0.2361303853664592	0.00027559487622052863	61382.25847457627	56116.02380952381	14494.216348265301
PABPC1	0.3931581215153898	0.00023972561223095938	36684.016949152545	51150.230158730155	14422.619193367536
RARRES2	-0.37144533047441736	0.0021339369963595633	38641.292372881355	31739.015873015873	14353.127615403499
SERPIND1	-0.32755502402217435	0.02534407128636337	43311.1906779661	36348.920634920636	14186.798102950159
CP	0.26636213221635	0.09152872217939745	52480.40254237288	67308.29365079365	13978.791920758797
ALDOA	0.8986489069031875	1.8564937199366766e-13	15441.22033898305	31668.18253968254	13876.235778878385
AKR1B10	0.5102234712143807	0.0832365328804865	27117.27966101695	44393.10317460317	13835.872558535193
PSAP	0.2531756804010621	0.0003513527360783734	54363.457627118645	70072.44444444444	13763.50537370007
RPS16	0.5392567882556296	8.835533084369314e-09	25164.56779661017	38457.45238095238	13570.164007841046
LYZ	0.6867911055370555	0.003246338281743286	19593.95338983051	34284.19841269841	13456.952910443231
RPS8	0.5428014495113348	8.254196538501776e-10	24046.508474576272	37252.25396825397	13052.479655686597
CYP1A2	-2.252614146164636	1.0842406162826144e-07	5786.457627118644	1305.9444444444443	13034.656307029709
CYP3A5	-1.0436904543978502	2.2969966698118354e-08	12349.216101694916	6704.6349206349205	12888.758964635215
RPLP1	0.30009885750658405	0.0008955687904905378	42730.15677966102	55227.142857142855	12823.271230653489
HLA-B	0.20252646140787345	0.15978980260800418	63182.52542372881	77615.12698412698	12796.133296880796
RPS11	0.3816597352835466	1.810481400247841e-05	33501.0	45349.793650793654	12785.982791734094
ASGR1	-0.5378495576439579	1.0236528429477537e-05	23690.313559322032	17598.56349206349	12741.824668328014
FTCD	-0.9009115346505486	3.4387160885448475e-07	14047.127118644068	8123.896825396825	12655.218849888966
PON1	-0.8598297951228814	3.902718092917126e-06	14593.686440677966	8635.857142857143	12548.086422375707
CYP1A1	-2.6933009744160725	5.9660381712095535e-12	4611.360169491525	764.2857142857143	12419.78083787499
RPS19	0.42854830923282383	0.00013905092923450888	28861.40254237288	40300.98412698413	12368.505261621822
C6	-0.94774547794359	2.6862265548046523e-07	12972.838983050848	6983.888888888889	12294.949482276761
HSPA1A	0.39625429394430745	0.0028556349970413585	30967.18220338983	44512.27777777778	12270.87891944896
LOC96610	1.5526078757095487	3.695190723324899e-10	7793.652542372882	22476.166666666668	12100.486317831883
AKR1C3	0.7352799853383857	1.2566681242544943e-11	16408.834745762713	29301.880952380954	12065.087771284401
FASN	0.397075857850124	0.004948119579905203	30310.495762711864	42802.56349206349	12035.566106841363
HGD	-0.6815645910144098	4.553697459444991e-06	17653.915254237287	11625.714285714286	12032.283530057286
SPARCL1	-1.282378497383693	1.3125591326775641e-08	9355.703389830509	4162.261904761905	11997.55285501837
HRSP12	-0.8663548885752806	1.7129204434175034e-11	13829.97033898305	8036.912698412699	11981.662412029096
ALAS1	-0.8498082375085024	3.620375414161345e-11	14098.300847457627	8428.714285714286	11980.852195042593
UGT1A4	-0.9132198784908189	0.0016836123799358195	13116.483050847457	7901.706349206349	11978.2330579218
FBP1	-0.9055814535174059	2.693312513273646e-07	12988.152542372882	7291.547619047619	11761.830057827825
RHOB	-0.5008734798960424	2.0570743404756185e-05	23288.177966101695	18153.555555555555	11664.430738319694
IGFBP1	-0.3601882326908659	0.08259115700479315	32329.32627118644	27473.761904761905	11644.642893705026
TF	-0.03689756622939288	0.8279609279156183	314172.07627118647	326933.9761904762	11592.184991641974
CANX	0.3338469454193458	1.18434377161845e-05	34140.0593220339	46610.06349206349	11397.55452109628
ADI1	-0.5657535653935915	5.5046734919645036e-08	20033.877118644068	14459.52380952381	11334.237408529973
POR	-0.398083760902451	0.00012065276772106272	28017.610169491527	23042.960317460318	11153.355627769944
PDK4	-1.2599499875715394	1.528619298698443e-10	8847.74152542373	3975.404761904762	11147.711824993821
ACSM2A	-0.8856271315306039	1.70154807089067e-06	12503.690677966102	7169.039682539683	11073.607708673071
C9	-0.8293385313824199	0.009071338901619156	13325.135593220339	7715.142857142857	11051.048383352965
C5	-0.45196243497349803	0.00011143710816413963	24446.775423728814	18506.81746031746	11049.024147758744
LDHA	0.521156432281661	7.087823011310139e-11	21098.834745762713	32833.61111111111	10995.793441402042
CTSB	0.26221013828544504	0.009150127391421809	41770.27118644068	53925.13492063492	10952.588584017152
SLC2A2	-0.5821171340851949	0.0005787415948756137	18679.40254237288	12899.70634920635	10873.600274389806
IL32	-0.3470037385295701	0.02651564018513097	31274.936440677968	27470.690476190477	10852.519867189942
C1R	-0.23407420990165617	0.05061173667894016	46045.34322033898	40711.72222222222	10778.027333951428
PCK2	-0.5420649571768079	7.855147513211325e-05	19835.724576271186	14503.547619047618	10752.251193007398
RPL28	0.43476759857616765	3.286455858302095e-05	24640.860169491527	34618.09523809524	10713.047602740971
SERPINA5	-0.4444554358836814	0.004792830115893143	24045.57627118644	18592.325396825396	10687.187082684477
GRHPR	-0.7021692373380451	4.661438624033506e-12	15156.24152542373	10007.698412698413	10642.246552817991
PRDX1	0.6210957675019355	8.08919517565108e-15	17100.85593220339	28118.88888888889	10621.269240151893
RPL5	0.4550443779355477	2.6215465974974663e-08	23325.15254237288	34308.9126984127	10613.979528895827
F5	-0.3706547251297154	0.004413231750570654	28523.741525423728	23942.650793650795	10572.459574776982
SULT2A1	-0.4288368355888386	0.0382213922388208	24429.495762711864	19083.95238095238	10476.267657912296
ADH6	-0.9014453280967406	1.4384247785885307e-08	11500.453389830509	6598.555555555556	10367.029979257035
RPL32	0.39866247673906763	2.593663552094207e-05	25937.851694915254	36014.22222222222	10340.448197985539
RPL30	0.2999217987232037	0.0030617141965556378	34458.72457627119	44702.86507936508	10334.92265662272
RPS20	0.30542600691195504	0.0035715286540078375	33798.161016949154	44176.12698412698	10322.837360374082
ATP1A1	0.4896228247021904	7.935612377130954e-05	21047.45338983051	32694.555555555555	10305.313581516506
RPS12	0.4599580943716041	1.3168100827669312e-05	22344.699152542373	32252.85714285714	10277.625241510188
UBD	0.4633765000922716	0.013142725836269867	21690.741525423728	32193.11111111111	10050.979892456948
CFL1	0.49500660705780936	3.579737411237009e-15	20155.991525423728	30687.9126984127	9977.348976885958
C7	-2.1212191109549625	6.849762862093705e-14	4692.03813559322	1156.015873015873	9952.840962549832
HPN	-0.4683502501570227	5.082049832902792e-06	21249.525423728814	16176.86507936508	9952.220547921404
TKT	0.9396400465838793	9.351002701744935e-14	10552.033898305084	22486.261904761905	9915.113623758063
ECHS1	-0.40503038516757744	1.863201720937306e-06	24355.216101694914	19473.103174603173	9864.602558509076
ACSM2B	-0.7533940730087776	2.6330964055613955e-05	13041.07627118644	8348.301587301587	9825.069568367275
CTSD	0.12314542405707724	0.19748728232338886	79402.44067796611	93945.97619047618	9778.047228455056
RPL18	0.44371468117030677	2.4980323586102e-06	21972.67372881356	31371.15873015873	9749.597918039684
NDRG1	1.2156107308632438	3.3726479995556963e-17	8012.067796610169	20548.095238095237	9739.555589963147
SEC14L2	-0.9975534789402715	5.3411375789055644e-08	9744.830508474577	5030.039682539683	9720.989575412108
RPL19	0.26380185472943274	0.001064852541361881	36786.122881355936	47146.03968253968	9704.247444406521
RPS3	0.39404641724532713	3.6718490074900904e-05	24571.343220338982	34451.0	9682.249762879834
C4BPB	-0.7369504896615154	2.461906806204245e-08	13122.572033898305	8470.738095238095	9670.685885999865
HFE2	-0.850047526462559	4.367895362385612e-06	11352.703389830509	6651.1984126984125	9650.337435188532
RPL13A	0.3795381241557712	6.732979445462477e-05	25012.741525423728	33762.36507936508	9493.288998552485
RPL37	0.3754867306282421	6.375064131762607e-05	25279.084745762713	34767.75396825397	9491.960884460708
RPS5	0.4715591613630459	7.247780161265209e-07	20045.966101694914	28933.809523809523	9452.858963627299
ALDH4A1	-0.517121033140452	1.991492655633406e-06	18263.724576271186	13604.873015873016	9444.55612187402
RPL4	0.246895950259557	0.004280183674786028	38158.57203389831	48422.1746031746	9421.196902857078
RPL13	0.30983433637548324	0.0036174800938535315	29960.85593220339	38612.72222222222	9282.901914995698
HSPB1	0.41994940143927045	0.0005275491570381919	21996.491525423728	31935.97619047619	9237.41344986568
RPS4X	0.2742308062018259	0.003487129973748126	33493.1906779661	42437.81746031746	9184.864681890123
RPL37A	0.3724783399493837	0.0002876114225652554	24628.775423728814	33523.71428571428	9173.685384816687
GRN	0.6857316595016797	5.105672028963152e-20	13370.919491525423	22687.190476190477	9168.862811987083
HLA-DRA	0.7645399558604168	9.813852612944556e-07	11988.944915254237	22437.277777777777	9166.027416321442
UBC	0.1728703467427017	0.006110017996970268	52898.81779661017	63751.00793650794	9144.636974779001
ADAM6	0.8399436148324335	0.0018921185109937763	10795.631355932202	19334.571428571428	9067.72162550006
AADAC	-0.6726400599964709	4.8713791573964775e-05	13469.588983050848	9499.968253968254	9060.185141687125
MTHFD1	-0.7632346568372079	2.324932821598155e-09	11812.940677966102	7329.277777777777	9016.045724585752
SLC22A1	-0.9091609349101532	0.0013590190536826269	9902.686440677966	5497.4047619047615	9003.135662528877
HSD17B4	-0.5936718000548633	2.6780340763268343e-09	15064.694915254237	11027.380952380952	8943.484547616328
CFI	-0.517104085583503	4.033960128674279e-06	17293.10593220339	12963.801587301587	8942.335729970684
F9	-0.8579700358003258	0.0001704353015930758	10396.39406779661	6021.976190476191	8919.794590541753
CYP2D6	-0.49451664007636453	0.014073768918420111	18020.34745762712	14114.785714285714	8911.361677754421
ANXA2	0.7464176361746157	7.401289865070621e-11	11936.06779661017	21874.619047619046	8909.291509965717
ATF5	0.3459560364278108	0.11126863981097032	25667.805084745763	36334.31746031746	8879.932110920252
RPLP2	0.46893407816481913	2.649355791494085e-06	18932.338983050846	27897.626984126986	8878.018928520818
UGT2B7	-0.642956482829943	0.0018516808406082686	13804.360169491525	9725.873015873016	8875.602862294027
TMPRSS6	-0.8059128445800404	8.225007430290525e-07	10944.309322033898	6746.277777777777	8820.159457684193
HULC	-0.8351627949724406	1.4387178644858875e-05	10550.313559322034	6328.785714285715	8811.229360039028
RPL27A	0.4142637985170857	2.557861501436864e-05	21268.95338983051	30245.65873015873	8810.957421754034
GNB2L1	0.2607699920490364	0.0017065147766448505	33401.46186440678	42481.0873015873	8710.098944807549
UGT2B15	-0.5371362413109375	0.011088931467715304	16112.580508474577	12293.666666666666	8654.650932141909
CAT	-0.5045361445544664	3.237448987223054e-06	17144.716101694914	12934.460317460318	8650.128961430033
HSPD1	0.3676785827585775	1.943911503522415e-07	23453.63559322034	33062.31746031746	8623.399495451384
RPS6	0.22972762308198594	0.01813767872484214	37526.38559322034	46459.34920634921	8620.847365188589
LGALS3BP	0.5024657897234338	0.0028975422004012337	17141.73305084746	26310.992063492064	8613.134434622354
C8A	-0.7943173777887337	1.8486144772261013e-06	10843.351694915254	6533.738095238095	8613.062684746106
HSPA5	0.21275569715921056	0.004773254944526532	40478.16525423729	49966.52380952381	8611.960268390989
HGFAC	-2.0868215917925137	2.5114007454068296e-11	4105.5847457627115	1114.8174603174602	8567.622894391605
RPL11	0.4137396019194963	5.08804352417818e-08	20667.78813559322	29139.865079365078	8551.082435776827
HSP90AA1	0.27454868603615357	0.0005523577274047511	31118.877118644068	40539.63492063492	8543.646823844254
MT1G	-0.7189786121079363	0.053877118753421285	11882.555084745763	10071.880952380952	8543.30296312661
AFM	-1.1310177988338133	1.0111740571882119e-08	7511.072033898305	3678.4523809523807	8495.156158661874
SORD	-0.7123266966886028	4.003792955037601e-07	11866.830508474577	7732.277777777777	8453.060176265228
SLC10A1	-1.1127609941134518	1.932994127684345e-05	7532.495762711865	3753.0793650793653	8381.867473070617
RPS24	0.30145439448993544	0.004332929870989841	27527.14406779661	35554.69841269841	8298.178546994845
CD63	0.3860682192993913	3.361397086688586e-06	21474.944915254237	30456.238095238095	8290.79374298472
PKM2	1.2971865981090605	1.1790338913352761e-12	6391.266949152542	17579.349206349205	8290.665831378059
KRT8	0.25682270719913763	0.023137011249127343	32248.004237288136	41341.74603174603	8282.0197499896
HNRNPA2B1	0.43007886375773174	3.4561468352380945e-13	19067.313559322032	28060.81746031746	8200.448550505611
C8B	-0.5504907152132227	0.00019331948608607123	14894.266949152543	10763.817460317461	8199.155665415648
RPL27	0.4958158322326773	4.6806165710957107e-07	16451.601694915254	24356.198412698413	8156.964585924931
METTL7A	-0.3554717260478621	0.00044678223375143927	22874.61440677966	19484.23015873016	8131.278665857259
SOD1	-0.28874358189161187	0.0021951897225352033	28074.525423728814	24249.34126984127	8106.33903075458
ZFAND5	-0.7303095559699163	1.751364285616573e-08	11067.309322033898	7234.063492063492	8082.561756756291
HSPA8	0.25345342369914503	0.004906826714189645	31884.987288135595	40852.30952380953	8081.359192781684
PTMA	0.4644474352119392	2.31402514303224e-11	17356.82627118644	26155.650793650795	8061.333445071748
APOA5	-0.675504387805146	0.000591510541330215	11693.99152542373	7728.484126984127	7899.342586379922
MYH4	-2.2254957683626913	0.0001861751858923718	3535.9533898305085	734.6507936507936	7869.24930619551
CFHR5	-0.8644931290352484	0.0005329322971945578	9038.737288135593	5153.690476190476	7813.926280747915
GPC3	0.32917265065194107	0.19850525393415225	23696.995762711864	30948.198412698413	7800.40290769968
GLUD1	-0.328680743133469	0.008880613108822044	23721.444915254237	20211.54761904762	7796.7821429454125
CES1	-0.05996165921435355	0.7597360307587776	128452.70762711864	133423.92063492062	7702.237479898281
HLA-C	0.1708298729418154	0.16374672364053963	45063.83050847457	53984.444444444445	7698.2484400342155
YWHAZ	0.567273230383231	3.4501264936842933e-09	13511.885593220339	21950.61111111111	7664.93098903474
LGALS4	0.6568549682065492	0.0032424618052055484	11661.110169491525	19726.56349206349	7659.658149634423
UBB	-0.17442421247119883	0.006161956275831031	43763.88983050847	41351.49206349206	7633.482018362747
PGRMC1	-0.40752861551576275	0.00011686661234395557	18727.495762711864	15432.29365079365	7631.990420255279
TPI1	0.5535429271506015	1.5827896914789228e-15	13675.864406779661	21388.650793650795	7570.178015043538
ACAT1	-0.5455971001806117	1.61782177623438e-08	13833.203389830509	10143.753968253968	7547.355655700134
MT1X	-0.9203105663508591	0.0003792034632622122	8188.690677966101	5319.8015873015875	7536.138555510983
