mRNA	logFC	FDR	Sub-0	Sub-1	Delta
HPX	-0.11923471858288652	0.5465184682221033	96545.11219512195	96752.51592356688	11511.529283138572
TTR	0.13964717322167539	0.54894636807766	80245.74146341464	101025.54140127389	11206.090958443243
CYP2D6	-0.6048582794779476	0.0032089706389403037	18375.556097560977	14422.140127388535	11114.60724562124
PLG	0.2192410232637847	0.24323861518839984	50245.26829268293	65412.53503184713	11015.824034651201
ACSL1	0.6171978670314981	2.3855206650899905e-05	17485.941463414634	30316.057324840764	10792.285774257145
ACTB	0.1002528515862685	0.2357508034601102	107625.03902439025	136437.00636942676	10789.717064278551
TMSB10	-0.45226011735818583	0.009185726032371519	23795.551219512196	21245.993630573248	10761.778787139308
RPS9	-0.3598938853509223	0.00010833600901246702	29893.551219512196	27024.369426751593	10758.506295327046
MYL9	-1.7562122321345812	1.314060885797513e-17	6033.058536585366	2428.9745222929937	10595.331199135175
RPL37	-0.35493320451754173	0.0003388723150783765	29593.09268292683	27261.254777070062	10503.571217535835
APCS	-0.28045435258352625	0.16421934342763805	37445.44390243902	34712.7770700637	10501.737726861287
SOD2	0.46205613577538124	0.00034099090551579413	22698.99512195122	35635.64968152866	10488.209972033008
MT1G	-0.8451965194537747	0.027815442287158137	12319.912195121951	9858.331210191083	10412.746907293187
GATM	0.2821941322486338	0.07375411666671669	36289.23902439024	50332.83439490446	10240.610316451062
FXYD2	-2.324532513041189	5.808369324142828e-09	4327.4	1007.6751592356688	10059.181996934441
RPL31	-0.43056084832171493	2.030231092770023e-06	23318.321951219514	20196.12101910828	10039.95648075594
CFB	-0.061858239242866764	0.6879583074615734	159327.7463414634	173224.9617834395	9855.733851217034
INSIG1	0.5228095283801403	0.0016993841295340957	18588.273170731707	30620.980891719744	9718.12632979146
RPL27A	-0.3799213738355369	0.0002594501703219067	25333.048780487807	23166.56687898089	9624.566696125601
RPS3	-0.3285375549807822	0.0012635806485969915	28858.078048780488	26902.910828025477	9480.962403590924
GSTA1	0.3067117220126631	0.19037991556605605	30896.453658536586	44120.87898089172	9476.304505694201
C1R	0.23550054332976758	0.05968873983596215	38743.858536585365	51298.64331210191	9124.199736057508
RPL18	-0.34458385541971254	0.0006583119938921088	26103.88292682927	24121.15286624204	8994.97662035164
SERPINF1	-0.2457039652970338	0.044148193445315766	36501.2	34805.61783439491	8968.48957810009
MYH4	-2.2940684021178743	9.805886648696896e-05	3887.819512195122	828.3312101910828	8918.923896064158
RPL19	-0.21936897711684386	0.010914085107684712	40422.69268292683	40352.06369426752	8867.484746162187
EPCAM	-2.2993660519725485	2.1882381128830453e-09	3812.4926829268293	948.2101910828026	8766.316248515692
PABPC1	-0.20672431128995294	0.08567923532870345	41680.29268292683	41770.04458598726	8616.329799241714
GNAS	-0.30341996914922853	0.00262503013206732	28307.039024390244	27167.770700636942	8588.920907486496
AGXT	0.19382284094793628	0.3393917587672408	43927.97073170732	57608.63694267516	8514.244084297308
RPS14	-0.2922283706404017	0.0015101160787413782	28116.970731707315	26663.343949044585	8216.576544270692
DEFB1	-1.2160408612748164	1.069162372361679e-05	6716.682926829269	3352.9745222929937	8167.760891251318
HSPB1	-0.31096523851591445	0.018150659650652344	26053.59024390244	24675.91719745223	8101.760904391024
BHMT	0.7000425392615094	0.0036368179404601417	11522.736585365854	21596.426751592357	8066.405778461007
CPS1	0.13107276308878327	0.6515458619995046	61281.86341463414	74020.14649681529	8032.383164985516
SILV	-3.6052579536245632	1.4143448221140205e-32	2197.9317073170732	280.0891719745223	7924.110769328494
SERF2	-0.3252676924343325	0.0002309333240398608	24318.960975609756	23144.057324840764	7910.172318937169
SCP2	0.5680343316875736	2.3014812987874205e-06	13884.180487804879	23357.445859872612	7886.691184419893
RPL14	-0.46172248408093625	2.552436138980361e-06	17026.448780487804	15016.579617834395	7861.494226003657
ATP1B1	-0.4523313201772477	0.0008615310821108532	17259.765853658537	14656.044585987262	7807.132674535546
NNMT	-0.3943212985562985	0.12246267503229458	19756.253658536585	16745.057324840764	7790.311597241769
RPS16	-0.2572385753022753	0.014795796243769989	30081.29756097561	29412.808917197453	7738.070127829174
RPL35	-0.43554499719736617	4.6768037901367486e-05	17652.780487804877	15531.426751592357	7688.580228086696
RPL13A	-0.26744989345385106	0.00954581495405224	28548.6	27417.84713375796	7635.320028256612
TM4SF5	-0.7706169869359955	1.5432127125508024e-05	9751.351219512195	6479.235668789809	7514.556895335132
ANPEP	-0.269968759687353	0.037911608413903224	27579.434146341464	25341.726114649682	7445.585629366837
MT1B	-5.151991952702914	0.0003182607990110762	1439.3804878048782	63.554140127388536	7415.676690048326
ALDH1L1	0.3431698830580002	0.13877098684879607	21493.88292682927	31617.420382165605	7376.053290462348
LOC96610	0.7965431400918705	0.003872538443756996	9183.4	17762.43312101911	7314.9742727196835
AKR1C1	0.2145429540669418	0.2710741681160139	33889.42926829268	47305.93630573248	7270.738266862189
RPL36	-0.43965306500384016	3.4775713045897045e-05	16427.50243902439	14032.152866242039	7222.401797675132
EEF1D	-0.3094613640190905	0.004538956058007721	23077.678048780486	21506.057324840764	7141.649727369033
SDC1	0.22127168190562624	0.021731881167301778	32243.258536585367	42664.388535031845	7134.520046508185
EEF1G	-0.27589215996986216	0.0017526538243185226	25704.60487804878	24829.770700636942	7091.698960976733
TUBB	0.2827215535967507	0.005092391980085183	24844.048780487807	35473.90445859873	7023.948068852973
RPL26	-0.46046367387261006	1.1987404820287927e-05	15234.765853658537	12743.216560509554	7015.0562555646
RPLP2	-0.3091017448383809	0.004540990283371095	22559.88780487805	21390.8025477707	6973.300683845915
TUBA1B	0.40529987961593356	7.3546640422316e-05	17119.52195121951	26455.987261146496	6938.5401859116
ALDH1A1	0.1463973497559308	0.36090572552194183	47185.34146341463	61743.80891719745	6907.808937572536
FADS2	0.9813897551870309	2.0407466500049817e-07	6934.7121951219515	15721.471337579618	6805.655503463249
CEACAM7	-6.919514778610444	1.1506241291026329e-10	975.2585365853658	9.273885350318471	6748.315856868433
BGN	-0.5712407516251227	0.0023661219053140656	11810.824390243903	8851.751592356688	6746.824201995258
RPL24	-0.385094378138673	1.6590013122755943e-05	17486.08292682927	15960.248407643312	6733.792230788584
RPS23	-0.2859166493651055	0.0023036903877716093	23474.72195121951	22361.573248407643	6711.8138450701745
RPL23	-0.30328190825325396	0.003204932280748246	21721.47804878049	20622.929936305733	6587.731312715314
GSTA2	0.9893898137803215	0.00038530937883992196	6650.848780487805	15114.547770700638	6580.282036407908
RPL7A	-0.2764120152018792	0.0038368715203836515	23765.873170731706	22840.745222929938	6569.172896154225
RPL12	-0.4124883253992411	1.4873386745530364e-05	15808.40975609756	14157.936305732484	6520.7844675177075
ETFB	-0.3410161804305225	0.001706060129235637	19089.541463414633	17753.375796178345	6509.842516023745
CYP3A7	-0.7342120588269068	0.00910010902859806	8845.741463414633	5993.668789808918	6494.650051704193
ASGR1	-0.2907320485767654	0.026014149336950506	22208.39512195122	20736.382165605097	6456.6922094071215
HSP90B1	0.12937388360380533	0.09246699025979377	48784.02926829268	61349.93630573248	6311.37932428073
AZGP1	0.19343164052233325	0.2902847843928335	32568.873170731706	42342.29299363057	6299.850567378439
MAT1A	0.1992553354437175	0.21143691561785102	30698.892682926828	40614.05732484077	6116.91815928727
NCRNA00188	-0.6073523663693672	1.0420822645804274e-06	9979.990243902439	7579.968152866242	6061.370690977345
RPL34	-0.44780471064670807	4.629727354101947e-06	13403.868292682926	11588.777070063694	6002.315362351463
RPL38	-0.40471311571901786	0.0001113781354563513	14795.214634146341	13130.974522292994	5987.817412316975
APOH	0.03513879965839286	0.8616210863097961	170358.4780487805	196224.28025477708	5986.192430264816
RPS12	-0.22904533127398155	0.053593973854086076	26062.156097560975	25442.464968152864	5969.415177080072
ACADVL	-0.2854597443903236	0.0010688172199830384	20873.365853658535	19811.471337579616	5958.505681151075
IGFBP2	0.31067404672966686	0.16148646895738186	19144.6	27689.38853503185	5947.73035502078
ATF5	0.23361226422205245	0.3410180685681848	25400.341463414636	34577.42675159236	5933.831281281574
RPS2	-0.3166278788445995	0.0021858744895646475	18561.731707317074	17650.414012738853	5877.161738170351
PTGR1	0.6986974814025421	2.5160968004502557e-05	8362.39512195122	16460.15923566879	5842.784410200221
QSOX1	-1.0067628271838565	5.915291405286364e-06	5790.360975609756	3316.7898089171977	5829.520186219951
ANXA4	-0.5540488320107123	0.0002241180996035951	10296.629268292683	8058.178343949045	5704.835419744876
CYP3A5	-0.5133777438948752	0.008827979863439226	11081.863414634146	9473.993630573248	5689.182037956037
CES2	0.23510198947079386	0.15647341472014525	24177.27804878049	33713.04458598726	5684.126169256846
MT1E	-0.8528790900410499	0.0035587163516018518	6640.5512195121955	5048.025477707007	5663.587281468545
RPS10	-0.4106029879406175	9.7631503654161e-05	13736.28780487805	11937.184713375796	5640.160815895193
RPL15	-0.21550072436810974	0.005140526759618817	26143.751219512196	26623.91719745223	5633.997325504531
GAPDH	-0.051228151961891434	0.6778927509114847	109691.53658536586	123128.67515923567	5619.294705128496
TFR2	0.20990852244689542	0.15974335388116187	26661.40975609756	35146.93630573248	5596.457128253682
HLA-DRA	0.4318260978018492	0.011866868726264386	12957.278048780488	19109.84713375796	5595.290817938438
LGALS3BP	-0.2715524041733134	0.1555502297933604	20588.39512195122	20000.08280254777	5590.828193435971
RPS27A	-0.34839644653432306	0.00036505765743888194	16001.556097560975	14618.509554140128	5574.885283409873
PRG4	0.8143081345345109	0.00016804380951256965	6806.8	12641.732484076432	5542.832610149509
LRP1	0.25310542928557	0.007332059599787921	21796.365853658535	29864.038216560508	5516.778536255583
G6PC	-0.23583866251955374	0.2939339545391893	23273.48780487805	21687.783439490446	5488.788236067584
APOC3	0.03692343133743571	0.8787835093826671	147842.5756097561	175300.9108280255	5458.855189276477
CANX	0.15836116292744276	0.06369617431180875	34256.034146341466	43996.40127388535	5424.825404696823
PSAP	0.09939668557490547	0.22365846971087439	54527.873170731706	66755.9872611465	5419.889864619543
UBA52	-0.2633428031313506	0.0028928009478876656	20486.585365853658	19868.1974522293	5394.994816833609
MT1X	-0.6883392158542253	0.009945635761465883	7821.824390243903	6365.299363057325	5384.068467329942
AEBP1	-1.0523837156007834	8.600814680503846e-06	5110.892682926829	3001.9872611464966	5378.620231695393
LDHA	0.24496765034524565	0.006222907172485169	21728.190243902438	29694.783439490446	5322.70371030327
PGK1	0.4942291423872497	5.760413646870474e-07	10735.717073170732	17399.980891719744	5305.904241985325
MGST1	0.22666392896160176	0.10161356887511173	23190.375609756098	31505.267515923566	5256.421649802618
LGALS4	0.4566994574231623	0.06186842846424794	11503.707317073171	18339.547770700636	5253.73689006218
C2	0.12762769213992634	0.2892412747052417	41099.74634146341	50068.1847133758	5245.465773097356
GRN	0.37630562958814034	9.027703470421487e-06	13806.317073170732	20279.15923566879	5195.394838513003
UGT2B7	0.5372556796796262	0.010690653412924666	9658.248780487806	15944.891719745223	5188.949013075897
LBP	0.1865334845389892	0.36207681798877117	27691.356097560976	35960.03184713376	5165.365144488035
IGFBP7	-0.4911072300447497	0.0002933408631587999	10414.736585365854	8566.331210191083	5114.752436084739
PEG3	-3.080523409134224	5.415269845641673e-22	1659.8682926829267	238.56050955414014	5113.263131689414
MUC6	-2.0360823776478303	1.8213011846412004e-05	2505.0975609756097	670.1656050955414	5100.584998191
COX6B1	-0.4337580680895226	2.1457669218666073e-05	11734.09268292683	10349.03821656051	5089.757372929745
SERPINA5	-0.22492282263229676	0.19646419062900913	22608.756097560974	21545.184713375795	5085.225237668565
TXNRD1	0.7927568259875144	4.270606781974829e-08	6368.234146341463	13427.949044585986	5048.461088998966
ASPH	0.6641845101581377	2.880734053326026e-06	7573.751219512195	13916.745222929936	5030.368243791306
PRDX1	0.280768095395009	0.002042177340610621	17669.824390243903	25200.43312101911	4961.122940013057
LAD1	-1.1230000658069703	1.5230148593925434e-07	4379.687804878049	2332.044585987261	4918.389693092035
RPL29	-0.25487914836809356	0.00775098344911726	19195.11219512195	18949.52229299363	4892.43384912269
TMEM176B	0.10962433743770784	0.3743008071484648	44451.112195121954	54733.85350318471	4872.923722759459
PLOD1	0.5541559178543979	1.7335157328838452e-10	8792.829268292682	14784.286624203822	4872.598373707745
COX4I1	-0.3121916642087075	0.0008327111835616848	15599.556097560975	14881.866242038217	4870.0513790146515
RPS5	-0.20958185850007552	0.05230248176365444	23227.93170731707	23024.089171974523	4868.153096332344
HSP90AB1	0.10805044656534236	0.27466897062737017	45026.78048780488	55718.6050955414	4865.163739106961
A1BG	-0.07936915347427308	0.7190647410765335	61292.92682926829	65908.63694267516	4864.767716399585
CFHR1	-0.1602919040058341	0.4410881406491708	30293.98536585366	31545.254777070062	4855.880594217558
OS9	0.2691684389710531	2.0261751670577414e-06	18025.580487804877	24718.8025477707	4851.917361449512
IFITM3	-0.09335202386178512	0.37337171623063353	51846.70731707317	56591.55414012739	4839.995058618403
SERPINA6	-0.22557070526112225	0.12248768793678244	21376.317073170732	20939.414012738853	4821.870918080491
SPINT2	-1.6683162136370058	2.9148878598779582e-09	2881.458536585366	1002.4012738853503	4807.183995508125
ACTG1	-0.07136026760880942	0.4900478965886392	67052.57073170731	73792.3694267516	4784.889391273256
GANAB	0.3044674601441972	8.777553515326654e-07	15689.224390243902	22280.732484076434	4776.858301729952
TSKU	0.5841073222741584	0.00041549833414182384	8164.326829268292	14221.121019108281	4768.843082414972
LY6E	-0.6722126215977242	0.0016630458766373536	7052.360975609756	5034.0636942675155	4740.686059868118
UGT2B15	0.38974878600999213	0.08021526667112935	12145.551219512196	18227.59872611465	4733.713843227058
POR	0.2047844871158239	0.06768947443614344	23057.839024390243	30501.350318471337	4721.887738608985
AQP9	-0.2203006744546972	0.4037360151994346	21243.682926829268	21274.961783439492	4679.997676682224
PTPRF	0.34722144021984186	0.0008633117700268726	13414.863414634146	19892.853503184713	4657.928195181734
MYH9	0.15871588004245807	0.09911742325779875	29234.385365853657	37881.78343949045	4639.961200841821
DCDC2	-1.7963461065400659	8.727270233065703e-11	2577.4439024390244	943.0382165605096	4629.981318971775
ST6GAL1	0.17230960774763665	0.1398657820885817	26663.224390243904	34787.89808917198	4594.3297359701455
CTSD	0.05853313364656309	0.6061756479049356	78454.6	92311.94904458598	4592.193586987649
CLTC	0.3387248629781539	6.65063624798589e-06	13544.59024390244	19700.56687898089	4587.889474461094
CD14	0.3418566219866887	0.020030993786455797	13325.263414634146	19055.649681528663	4555.329538009638
EFNA1	-0.29988003431047067	0.00973614422316837	15168.209756097562	14446.993630573248	4548.643262086953
RPL10A	-0.2689299285747833	0.002576078857927617	16893.341463414636	16050.713375796178	4543.125113145524
AKR1C3	0.25493028030717496	0.043761147163105384	17804.039024390244	24934.35668789809	4538.788659087687
RPL35A	-0.31788697948743283	0.0009467793082276006	14277.673170731707	13622.84076433121	4538.68639835266
PDIA4	0.25597847950854424	0.002489670521224476	17725.287804878048	24114.07643312102	4537.292221144025
HSD17B13	1.1584077729089362	0.00027373986046209334	3879.3024390243904	9753.56050955414	4493.8140988304485
RPL41	-0.17630519768417327	0.06026981848972756	25434.151219512194	25767.91719745223	4484.173058685254
ABHD2	0.44456348796790435	0.00015647670040711846	10021.834146341464	15541.83439490446	4455.341543933406
RPL27	-0.2315857400710765	0.03701603622682445	19222.90731707317	19176.834394904457	4451.751217342102
EPHX1	-0.03809827604294772	0.8421685512523347	116698.96097560975	129515.07643312102	4446.029229173964
REEP6	0.4176896080219602	0.005364877428360412	10610.273170731707	16157.48407643312	4431.800841688848
C7	-1.0253102614480962	0.0003142912591283971	4305.473170731707	2358.9617834394903	4414.44582234069
FTH1	-0.047351176702080076	0.6758238751683133	92626.18048780487	103693.73248407643	4385.95863951681
ARG1	0.3293537259895006	0.12252511619456397	13311.853658536585	18571.47770700637	4384.308602265989
EIF4G1	0.28328707881341597	6.8055588997100065e-06	15470.975609756097	21722.541401273884	4382.727486881412
SLC39A14	0.3610376668351486	0.002242229350145176	12070.156097560975	17713.993630573248	4357.780995799457
FAU	-0.2757954397790598	9.73775069023041e-05	15719.839024390243	15295.254777070064	4335.459916987734
AMACR	-0.5297788507894081	0.007968081534277385	8153.746341463415	6550.273885350319	4319.682366408829
SCARB1	0.2938519810632993	0.0028311491397182095	14633.746341463415	20541.885350318473	4300.155352816832
CALR	0.06930239725289536	0.3931237772351088	61759.619512195124	74640.26114649682	4280.089685621814
RPS8	-0.15345884661530687	0.1447053112323023	27879.39024390244	29640.03184713376	4278.339071167307
SDS	0.21692832075765317	0.5350555926430308	19722.22926829268	26304.414012738853	4278.31007676817
IDH1	0.3321239897915242	9.574650469738947e-05	12867.09756097561	18950.66878980892	4273.471778988009
PCK1	0.14957460813166332	0.5993426759143042	28208.68780487805	35065.541401273884	4219.303424323064
HSD17B6	0.25983777248423773	0.1907072416000343	16009.751219512194	21608.006369426752	4159.938094904857
RPS7	-0.3162078049409999	0.0006892423371028885	13126.463414634147	12618.51592356688	4150.690182979806
CAT	0.31072578251167404	0.00612277773765145	13256.926829268292	18842.1974522293	4119.268962724396
HSPB6	-1.7993776069217275	3.041004352878569e-12	2280.5268292682927	780.1783439490446	4103.528908569576
CSDE1	0.320117167500213	1.745140819302553e-05	12666.819512195121	18454.267515923566	4054.8663834803324
ITIH3	-0.06163989650008806	0.7475397255998556	65690.61951219512	73232.09554140127	4049.1629877583723
FGFR4	-0.4076302763153105	0.0018705791993062133	9887.10731707317	8485.16560509554	4030.284287617665
UBB	-0.0960782849614403	0.17371928096575007	41485.678048780486	44802.56050955414	3985.8727973893
TMBIM6	0.0725394032322871	0.336915917343127	54600.30243902439	66011.27388535033	3960.6733552292185
IFI27	0.38505190263214745	0.15156713709970132	10285.521951219513	14498.267515923568	3960.459796881791
SLC38A4	0.3915448490569019	0.023146397026874318	10001.951219512195	14917.471337579618	3916.2124805183985
HAMP	-1.3293768680561133	0.00017714055580422806	2941.380487804878	1135.1656050955414	3910.2031806394116
COX6C	-0.3533339570929423	0.0009326731612444684	11036.707317073171	10060.974522292994	3899.643469618094
NACA	-0.1669806006635628	0.019041293233334183	23299.458536585367	24477.910828025477	3890.5575815748
RPS15	-0.40512370045420226	4.6084902278934965e-05	9581.90243902439	8409.305732484076	3881.855773488707
BCAM	-0.41720187920305923	0.007221628141530282	9282.09756097561	8023.91719745223	3872.508545385157
C10orf10	-0.4316419387326127	0.004032669592630186	8954.224390243902	7785.974522292993	3865.018775651725
APOB	-0.019470349692683058	0.9079001339215811	197653.60975609755	227338.73248407643	3848.384899972331
ABAT	0.3721252101959389	0.015192955751771858	10213.580487804878	15110.363057324841	3800.7307858775307
EIF4G2	0.20983518370603446	0.01646476755804263	18040.668292682927	24281.68789808917	3785.5669453747532
