mRNA	logFC	FDR	Sub-0	Sub-1	Delta
FGG	0.11176923932141522	0.49862415250936565	234206.8944099379	277417.0298507463	26177.126432029774
RPL8	-0.35733715521847786	0.0027579569368201703	73226.42857142857	66200.41791044777	26166.52367252335
TPT1	-0.27229680807674783	0.00010245678056497776	95604.34161490684	90415.65671641791	26032.757060018124
SERPINF2	-0.4586789616823589	0.00041369692977497085	53743.09316770186	43869.79104477612	24650.826171759763
SPP1	1.3533499508826154	5.94661386194416e-06	17866.745341614907	51565.72139303482	24179.958930506735
TTR	-0.25516500616845883	0.1961015339474896	91296.62732919255	87625.0248756219	23295.704475612903
CP	0.5629485906031357	0.00017458928735991484	41206.96894409938	70805.46268656716	23197.40509010793
AGT	-0.18049192299884023	0.08765139794174957	127803.48447204969	126843.7960199005	23067.496678312666
SQSTM1	0.41268088488348975	0.0024296824111389266	54657.25465838509	85113.37313432836	22556.004217724603
ITIH2	-0.22152912653751886	0.10483851298963238	101342.82608695653	100772.80597014926	22450.38774388716
RPS18	-0.47177574087362617	3.850763821868386e-07	46591.24844720497	37993.75621890547	21980.620754407308
GC	0.21648273287217137	0.08562801571523507	100133.04968944099	129084.46268656716	21677.076247595116
DCXR	-0.6614915978822345	2.258412691915798e-05	31609.47204968944	22938.283582089553	20909.4001743629
ACTB	0.20789451236264542	0.004571431695940655	100434.86956521739	135889.19900497512	20879.858232466766
ENO1	0.7069192976358716	1.9322977543138998e-11	29471.242236024846	56410.81592039801	20833.789861947316
A1BG	-0.3128354404571655	0.07058688376420379	66146.21118012423	61010.77611940299	20692.87910910685
CYP2D6	-0.9583510267169909	1.898071331586097e-07	21430.273291925467	12840.751243781095	20537.72441214248
RPS19	-0.5431624049440256	5.5666492882662e-07	37369.92546583851	29217.199004975126	20297.93858860383
ITIH3	-0.2843536546136102	0.0542111882421375	70170.80124223602	67992.62189054726	19953.32378039507
ASGR2	-0.6761003030253177	4.5546887430609805e-09	28502.167701863353	20400.4776119403	19270.324220108236
C4BPA	-0.3517438865383665	0.041866932140240544	54288.11180124224	48155.751243781095	19095.511437798305
APOB	-0.0954443675766593	0.4596829250429846	199844.4844720497	219085.6169154229	19074.030434118293
GLUD1	-0.7008263780793812	6.305297652130963e-10	27068.906832298137	18839.910447761195	18970.60393384772
RPLP0	-0.36167526125360105	6.285942851251028e-05	52082.70807453416	46386.69651741294	18837.02704965218
HLA-B	0.3382494248095478	0.014501422453860147	54689.05590062112	79033.05472636817	18498.5417017623
RPS24	-0.535550941320897	6.338369351873366e-08	34289.07453416149	27143.069651741294	18363.546143792584
RPL30	-0.4420795041940596	4.645694885930635e-06	41329.94409937888	35376.611940298506	18271.121195821615
C4A	0.08381116033130129	0.5039202696239196	215529.60869565216	264332.17910447763	18063.78659053393
RPLP1	-0.3600032933838722	3.8891752318526585e-05	49881.3850931677	44835.99004975124	17957.462912089562
RARRES2	-0.44452531482602153	9.948084021402175e-05	39713.76397515528	33455.44776119403	17653.773433982213
RPL13	-0.4873247561804022	1.3943470086887456e-06	36127.78881987578	30444.731343283584	17605.965877983024
PEBP1	-0.30520547024637784	0.0001526877461213379	57516.69565217391	54269.35323383084	17554.410143539535
A2M	-0.13997407813131713	0.4327947369872038	124794.83229813665	124183.59701492537	17468.041606484
RPS20	-0.42869095753442493	1.9414059587927438e-05	40481.086956521736	34950.76119402985	17353.875929425623
CYP27A1	-0.5906153450728712	1.491050346965648e-06	28579.024844720498	21913.388059701494	16879.210620510756
PEG10	-1.1735918981860924	0.00044175873076189397	14034.16149068323	6789.666666666667	16470.378223301093
FGB	0.06193761531554388	0.7317563726500245	265740.7639751553	305927.5721393035	16459.34921275191
CYP2A6	0.5684935679271884	0.07002893481372495	28606.10559006211	45372.32835820896	16262.387031396298
ITIH1	-0.2412884071951153	0.09451623066905389	66366.80124223602	64188.22885572139	16013.539762373928
COL1A1	1.3959625369612858	2.8853630408244875e-11	11005.596273291925	30613.383084577115	15363.400094436269
CTSD	0.21205606857454135	0.020073251939194264	72295.24223602485	94212.1144278607	15330.644845215562
CYP3A5	-1.0981675943679399	1.3804014743352901e-10	13936.844720496894	7539.139303482587	15304.991239787598
P4HB	0.15431347485480534	0.030488026200875446	98855.31677018634	125179.50248756219	15254.707438679967
RPL37A	-0.4924919762137346	5.813171228848609e-07	30924.45341614907	25161.900497512437	15230.045176248832
ASGR1	-0.6060881435433098	1.0606214453377038e-07	25064.07453416149	18771.228855721394	15191.038404041083
C1S	0.20754577518315	0.06744723169257802	72657.47826086957	96485.26368159204	15079.752648505044
AOX1	-0.43018866008276846	0.02696568563747662	34931.8447204969	30387.18407960199	15027.28347452989
RPL28	-0.47438049181871217	3.358756707052776e-06	31050.639751552793	25761.044776119405	14729.817756627268
SERPINF1	-0.37849764030525584	0.0005168512882248469	38578.27329192546	33513.064676616916	14601.785408045062
RPL3	-0.23658496024435566	0.0021807515224001065	61358.60248447205	58653.28358208955	14516.522529438043
RPL32	-0.4487350331520209	1.1174655865150028e-06	31897.08695652174	27481.064676616916	14313.340372887676
GAPDH	0.14205864583120908	0.15578392943536004	100319.30434782608	127694.32338308457	14251.224526381098
HRG	0.16313279516310822	0.49861790228738523	85951.08074534162	109456.97014925373	14021.44004927759
RPS11	-0.35150891552497726	6.406596630649724e-05	39677.832298136644	35980.99004975124	13947.111801499928
GPC3	-0.46183800063845554	0.06226356508525604	29380.05590062112	23690.422885572138	13568.826275788915
PSAP	0.2694848521451229	0.00010674047736814733	50205.28571428572	67541.55721393035	13529.563997617937
RPS6	-0.3170923172671133	0.0006850889988070042	42435.434782608696	39194.02985074627	13455.950349454852
CTSB	0.3546777368337266	0.0002813892966058736	36791.583850931675	53377.64179104478	13049.15569477673
HLA-A	0.2604636829057218	0.01959839310942435	49095.86956521739	67922.18905472636	12787.69100241546
F2	-0.21103753858822694	0.11850351307166475	59869.7950310559	59003.37313432836	12634.774179135697
TMEM176B	-0.25126725843395803	0.016210516096852406	49784.53416149069	48210.86069651741	12509.223411169492
COL3A1	1.5424704116633823	1.2931176162369568e-13	7944.031055900621	23599.646766169153	12253.432853061724
ACTG1	0.20064720810695175	0.01886816654563672	60290.198757763974	77733.61691542288	12097.060056958551
RPL37	-0.3907590924833999	2.122201714702826e-05	30437.285714285714	27095.512437810947	11893.646143372238
HLA-C	0.29318267455435904	0.012461469271522268	39906.63354037267	54786.746268656716	11699.93355382715
ETFB	-0.5598828738777482	7.794817869192518e-09	20815.739130434784	16663.194029850747	11654.375846237324
AKR1B10	0.4955406746615435	0.09506476884820683	23448.099378881987	40885.89552238806	11619.486985742098
ANG	-0.5024324790692581	0.0006093924852017684	23113.63354037267	18310.512437810947	11613.040199987794
RPL27A	-0.43675951044190986	5.561990792414616e-06	26351.360248447207	22825.1592039801	11509.207201590207
SPARCL1	-1.1188140067026449	7.268894633194129e-08	10209.993788819876	5415.830845771145	11423.084059278684
HULC	-0.9590102083600721	6.784978305393162e-08	11723.347826086956	6964.388059701492	11242.81024137325
RPL19	-0.2697791917397604	0.0006307689282608878	41638.72670807454	39393.48756218905	11233.262036377122
CYP2C9	-0.5436500656050918	0.008421388971042016	20659.50310559006	15967.358208955224	11231.540218722634
AMACR	-1.1094225352707758	2.194702458412758e-10	10052.2049689441	5380.626865671642	11152.142721707452
AFP	-0.3543630526357871	0.39568532310211085	31183.745341614907	25855.97014925373	11050.367191871665
SLC27A5	-0.5277041838899992	0.004289505809199047	20830.956521739132	16412.17910447761	10992.582910952404
UBB	-0.249749649923311	3.1387972492406234e-05	43934.52173913043	42114.96517412936	10972.631423895922
SOD2	0.5237981295642894	1.9497868048204358e-05	20843.975155279502	34289.60696517413	10918.035199019921
SERPIND1	-0.2568147554463378	0.07332250687492002	42009.490683229815	39989.437810945274	10788.657076238871
TAT	0.47045154614549567	0.0684907815028203	22754.770186335405	35253.64179104478	10705.01681634692
HSP90B1	0.23318444085249826	0.000634090026232007	45776.32298136646	61008.348258706465	10674.326278693303
RPS9	-0.3485747785108579	6.548514886324255e-05	30469.652173913044	27190.99502487562	10620.95225782462
RPL4	-0.2510018821498315	0.003054751921397754	42292.69565217391	41281.05970149254	10615.546209885648
NOTUM	-1.4166814009532205	7.865537261223029e-06	7468.403726708075	3182.1641791044776	10580.348654437048
FGL1	0.20759802109488384	0.28253894139338	50490.04347826087	69165.76616915423	10481.633111081603
CFHR1	-0.33024254888556076	0.059684404565979204	31712.03105590062	30135.49751243781	10472.661966238682
KNG1	-0.11145772217022287	0.5092850166440777	93909.08695652174	99887.0248756219	10466.892923259302
CHI3L1	-0.3790163062529578	0.20410584247662494	27432.273291925467	24301.557213930348	10397.278895227257
ALDH2	-0.25458161637919563	0.02107238542009336	40207.90062111801	38618.55721393035	10236.192331338287
RPS14	-0.3507169289800251	3.5399790732808995e-05	29111.739130434784	26184.746268656716	10209.979745093713
RPL31	-0.424957502306698	6.628974941161532e-07	23895.565217391304	20417.218905472637	10154.599710989418
SPARC	0.6705630089726831	5.126249493949779e-08	14958.72049689441	25836.955223880595	10030.764626778864
MT2A	-0.4372768560468166	0.04700772435753056	22924.329192546586	20601.79104477612	10024.27859629903
F5	-0.3529570210738661	0.004768276868840997	28260.94409937888	25862.512437810947	9974.898642051825
HSD11B1	-0.6106495430414499	0.01851205161710281	16254.335403726707	12631.308457711442	9925.702486728174
ALDOA	0.6848388831129015	8.349456086044354e-08	14182.27950310559	26621.751243781095	9712.576454901828
ALDH1L1	-0.3528436983044412	0.09668425544312281	27251.639751552793	24789.388059701494	9615.56935479821
ALDH1A1	-0.1834765548098043	0.19647304840483684	52025.7950310559	54679.701492537315	9545.513633539173
RPLP2	-0.3997694702112355	5.765619975347213e-05	23616.42236024845	20800.442786069652	9441.124655241298
UGT1A4	-0.7101194860158785	0.009865667842181727	13270.975155279502	9723.771144278608	9423.978056196573
ADAM6	1.1541163400666785	2.315704280440597e-05	8164.913043478261	18255.592039800995	9423.259558701815
HSPA8	0.32625280080535113	0.0001986204060785527	28739.49689440994	40025.81592039801	9376.341355537934
UGT1A6	-0.4605656332193465	0.009046168761620756	20153.14285714286	17351.05472636816	9281.84500135995
SDC2	-0.43554644536060505	4.878779605733817e-07	21249.683229813665	18039.084577114427	9255.223995784203
RPL18	-0.3468658485651881	0.00023589193294936689	26612.149068322982	24148.064676616916	9230.845668727132
PRAP1	-0.3722542073417453	0.03830100960403981	24611.987577639753	22201.94527363184	9161.915926819169
COL1A2	1.4266694857946651	3.030802329356636e-13	6406.875776397515	18396.218905472637	9140.49416946334
GATM	-0.21467945176560171	0.14919711911944175	42285.29192546584	42455.80597014925	9077.783288307432
IFITM3	-0.17149449756114712	0.05672818163746457	52806.664596273295	54783.96019900498	9056.052412817904
EEF1D	-0.37845291703671147	0.00015194925600449318	23927.39751552795	21169.47263681592	9055.393386848516
GNB2L1	-0.24288941250003432	0.003051025391964442	37281.01242236025	35985.666666666664	9055.163204673561
ALAS1	-0.6353202205287242	2.474434662877734e-07	14123.937888198758	10523.696517412935	8973.223333864438
MAT1A	-0.25158981660384505	0.07818287469931327	35466.124223602485	34625.0447761194	8922.915689065336
LBP	0.3619959842874539	0.04113607904602144	24600.099378881987	36626.05472636816	8905.137188227567
CES2	-0.3022173034187831	0.04311928689415757	28893.981366459626	27847.557213930348	8732.261133603994
SULT2A1	-0.3661621180620973	0.06778445084595622	23743.242236024846	21628.243781094527	8693.875866804305
ADH6	-0.7262333036758897	1.3558767727956655e-06	11897.422360248447	8109.651741293533	8640.30434591063
HLA-DRA	0.9024497658535156	7.3491974708198476e-09	9527.478260869566	20510.268656716416	8598.0705256962
MYH9	0.3181090973684071	0.00018174488752330042	26792.571428571428	37944.701492537315	8522.96071332143
GAMT	-0.5649864032557083	1.8271444219240416e-07	15075.689440993789	11719.44776119403	8517.55955386714
RPL14	-0.4852139746180533	1.300915533659657e-07	17535.956521739132	15048.437810945274	8508.691162642417
CANX	0.26861586884791677	0.0004457863730530361	31664.621118012423	43939.89054726368	8505.619713355001
SOD1	-0.30401983704864893	0.0007583854011179122	27874.745341614907	25836.671641791047	8474.47553653035
G6PC	-0.35280448495151906	0.07175988376765477	23897.44099378882	21535.119402985074	8431.124361472983
RPL35	-0.4605164006536794	3.9616586312780895e-06	18291.298136645964	15484.353233830845	8423.442781171552
FMO3	-0.4906735681269458	0.006160581798490549	17111.298136645964	14289.950248756219	8396.061711992033
RPL23	-0.37014662402384274	8.856872711978618e-05	22648.211180124224	20121.099502487563	8383.158908502033
LOC96610	1.1857988375346546	6.0429095214130526e-06	7064.9503105590065	17581.303482587064	8377.609865500966
FASN	0.2938807513676248	0.04036595638264043	28193.919254658384	39836.71144278607	8285.65017455715
SEPP1	-0.0835240018315829	0.5146254249534031	99058.3105590062	105789.77114427861	8273.746512563943
RPS16	-0.2699540454317867	0.005635711328803475	30577.10559006211	29162.00497512438	8254.413351632165
TST	-0.46307588797724547	6.471618354268514e-07	17642.82608695652	14771.288557213931	8169.967356645501
RPL36	-0.4763451377791497	1.4424428223039386e-06	17126.745341614907	13996.41791044776	8158.241869459964
TUBA1B	0.5252902195695456	4.743879515959828e-08	15469.869565217392	25733.54726368159	8126.171180625274
GSTO1	-0.6148350291526412	1.6324323336569844e-12	13045.714285714286	10133.751243781095	8020.962123174171
C1R	0.2115753708771619	0.07150193097516812	37552.49689440994	49504.60696517413	7945.183457798254
RPS10	-0.5384924857482315	2.1779817697440475e-08	14726.645962732919	11537.746268656716	7930.188191206207
RPL38	-0.5054514632729091	1.4546416782321145e-07	15681.267080745341	12785.562189054726	7926.119391936033
RPS3	-0.27402956954370983	0.004406032238550995	28817.770186335405	27363.194029850747	7896.921159371045
C4BPB	-0.5923609402568543	2.581064530201536e-06	13250.434782608696	10104.07960199005	7849.0400066382135
APCS	-0.21448981146861762	0.25125114597443604	36550.91925465839	36027.482587064675	7839.799779936343
RPS4X	-0.21059935993056814	0.024945242091044765	37154.78881987578	36167.348258706465	7824.774743821268
ATP1A1	0.39345116279799325	0.001688181312260398	19783.211180124224	29361.273631840795	7783.727442698137
ADI1	-0.39756750196584334	8.614957252098299e-05	19566.63354037267	16913.766169154227	7779.057618527047
RPL7A	-0.3168144318266562	0.00032608407315579547	24487.919254658384	22464.905472636816	7758.1262252816305
ACSL1	0.42871222568142486	0.0029363621410865522	18096.19254658385	27018.666666666668	7758.058983005574
RPL27	-0.3790681513048233	0.00012587848644052607	20446.347826086956	18206.95024875622	7750.559271370175
AZGP1	-0.20728932973978717	0.20831798183822758	37357.03726708075	36367.54228855721	7743.715216157419
LDHA	0.39285083036868573	1.656390467677661e-06	19603.7950310559	29652.48258706468	7701.367156327825
DHCR24	0.13795502868534978	0.13149705375911297	55217.1801242236	70680.98507462686	7617.4876679613935
ATF5	0.32165105361171115	0.1407942223480104	23293.44099378882	34256.12935323383	7492.359837894398
ATP5B	0.3097311361783012	5.8065022794598336e-06	24116.111801242238	33906.14427860697	7469.510708401696
SERPINA6	-0.3319315381676249	0.010435521998173675	22496.33540372671	20137.925373134327	7467.243213693803
RPL15	-0.2767099107788075	8.591972799235077e-05	26920.869565217392	25896.33830845771	7449.271415479219
ALDH3A1	-0.739963801159551	0.056870225697004013	10034.155279503106	7253.253731343284	7424.911682046295
RPL34	-0.5232610589204689	7.334060218598983e-09	14148.813664596273	11389.412935323384	7403.523220605046
TMEM176A	-0.24157573396748355	0.03473891873416928	30354.844720496894	30343.716417910447	7332.99389282303
SERPING1	0.07833467530880556	0.48885973437017416	92884.60869565218	110963.46766169154	7276.08566335937
GPAM	-0.6509680651490568	2.2247813055271705e-05	11163.136645962733	8296.805970149253	7266.845463416892
PROC	-0.4925655744642202	2.2400230439947783e-05	14567.155279503106	11904.805970149253	7175.279208557946
HSPB1	-0.27449322955810995	0.025358066464206092	26110.316770186335	24932.059701492537	7167.105175033726
RPS5	-0.2928292016112608	0.0025296710641329228	24159.639751552793	22322.417910447763	7074.648019662884
BAAT	-0.21320529608836672	0.16171005886776627	32955.583850931675	32845.885572139305	7026.305012702885
RPL29	-0.3469619277977129	6.740188058538945e-05	19990.012422360247	18366.572139303484	6935.77324676234
FLNA	1.1596199956058815	4.1530426659535793e-13	5894.788819875776	13811.039800995024	6835.714985401947
PTPRF	0.5837202088564125	9.019210588871855e-10	11697.32298136646	19850.52736318408	6827.963813744144
TM4SF5	-0.6816875076922915	4.532809115994098e-05	9867.490683229813	7102.492537313433	6726.545131027838
AADAC	-0.5015089414076812	0.0015890062615865812	13372.142857142857	11059.223880597016	6706.249208638
COL18A1	-0.15629557865417992	0.07146591165366901	42820.875776397515	43097.00497512438	6692.713557950806
APP	0.4224111432344067	0.001421536005747828	15687.813664596273	23331.462686567163	6626.707304910459
ALDH3A2	-0.42072217703636977	2.8155347667457524e-05	15583.614906832297	13525.3184079602	6556.372389698909
TUBB	0.27054089708647916	0.004731591123784912	24180.981366459626	33678.08457711443	6541.944391313424
APOM	-0.4244534956358896	0.009062852453219812	15335.242236024846	13215.019900497513	6509.097173503881
TF	0.02210485838285973	0.8958929259389531	292201.4906832298	339770.4029850746	6459.072570813302
TIMP1	0.6419622836552863	0.0005804333530486923	10034.434782608696	17772.98009950249	6441.728668233514
PDK4	-0.7302976683624071	9.500872112131134e-05	8791.819875776397	5838.233830845771	6420.64555594177
VIM	0.6410873501668213	1.0295279408014026e-07	10004.608695652174	17122.84577114428	6413.8280781515905
PKM2	1.1610060911140199	1.2356615998648922e-09	5517.055900621118	14104.930348258706	6405.335505637662
SORD	-0.5392384978695176	6.13530825369054e-05	11728.726708074535	9385.641791044776	6324.580971984205
LGALS3BP	0.388605698873973	0.023206713279088444	16150.95652173913	23683.233830845773	6276.353746613587
RPL24	-0.3537349821650502	2.8709941061040284e-05	17587.33540372671	16213.1592039801	6221.255775368024
FAU	-0.3755597750925163	5.65149125513273e-09	16479.372670807454	14779.81592039801	6188.989493914207
CEBPA	-0.33673282343612476	0.008295917638741001	18375.962732919255	16880.920398009952	6187.7898144129085
SPINK1	-0.4443878709048008	0.17424662745749328	13906.39751552795	12486.303482587065	6179.834383881277
IL32	-0.2095442905023721	0.17951649917622128	29463.14285714286	30341.422885572138	6173.833365970033
RPS21	-0.40923241691049106	0.00016695265577508094	15084.621118012423	13196.8407960199	6173.115958303258
GRHPR	-0.41890802700231655	3.078647660377885e-05	14734.223602484471	12266.830845771145	6172.284538727735
PGK1	0.6456725426650538	4.579717348842224e-12	9532.217391304348	16905.13432835821	6154.691040279525
GPX3	-0.16506148690766276	0.3192773151456103	37267.73291925466	36622.706467661694	6151.467409329825
ECHS1	-0.26550682099805606	0.00147131454767046	23113.47204968944	22289.417910447763	6136.7844861404665
EIF4G2	0.37210840085617747	2.566005821005732e-06	16468.217391304348	24175.01990049751	6127.962038430152
RPL13A	-0.2141688090611153	0.027881413710239167	28421.037267080745	27767.55223880597	6086.899703772258
UGT2B4	0.16918454585797296	0.3374122319360921	35935.27329192546	47335.41293532338	6079.692892176555
APOA4	0.5381083320668779	0.21729794831348095	11259.91304347826	24309.05472636816	6059.0530270441695
MLXIPL	-0.43648956147307394	9.919281801144615e-05	13718.975155279502	11823.776119402984	5988.189449387946
PCK1	0.22752143164221403	0.3527749317995495	26304.701863354036	35089.62189054726	5984.883426871926
RPS12	-0.22436983709254404	0.040186086340623435	26373.77639751553	25328.512437810947	5917.479913825742
COL4A2	0.7336783903244072	4.066276727553984e-08	8050.7453416149065	14296.393034825871	5906.6578831477445
GSTA2	0.9877186586105786	0.00026828136657298387	5959.385093167702	13815.65671641791	5886.1958503674805
RPS27A	-0.3578259575813548	8.654307675697895e-05	16410.670807453414	14593.567164179105	5872.163996229403
MPST	-0.39103469520949113	4.4966790457186945e-06	15013.739130434782	13379.970149253732	5870.892904824375
REG1A	-0.9010995375877962	0.11535560779910763	6491.639751552795	3726.63184079602	5849.613578310779
ADH1C	-0.2707800189098523	0.2705324438932589	21323.42236024845	21536.666666666668	5773.956709930842
CYP4A11	-0.34236475377274184	0.07219920399412405	16792.900621118013	15273.97512437811	5749.297286279192
CES1	-0.048249011710366094	0.8065979138275055	119133.36645962733	139033.73631840796	5748.067193405895
PRDX6	-0.2345916157296409	0.0021611410394539662	24406.757763975154	24071.383084577115	5725.620738572889
RPL12	-0.3599954062731824	6.771908866700942e-05	15901.341614906833	14444.796019900497	5724.409934947047
HFE2	-0.5219034336933169	0.003381859968900212	10945.031055900621	8732.034825870647	5712.249289954524
SLC13A3	-1.2703733328648978	6.120079906055573e-06	4491.639751552795	2286.323383084577	5706.059361208586
CYP8B1	-0.3614523803046437	0.17617253800126628	15689.590062111802	13668.442786069652	5671.039673954394
POR	-0.21262396921241386	0.03964578530079632	26349.683229813665	26235.174129353232	5602.574235812758
EEF1G	-0.21725498277973657	0.009384484338937193	25554.993788819876	25141.114427860695	5551.9497355263375
ARG1	0.45390231764727695	0.019401782722337512	12149.211180124224	18351.388059701494	5514.555112244594
CFHR2	-0.3163144046610758	0.058434193014106094	17316.583850931678	16457.4776119403	5477.484911571053
STARD10	-0.3612603283100857	0.00020933446089071037	15128.291925465839	13587.567164179105	5465.251707764608
RPS23	-0.2334939752802785	0.00847112302979281	23332.291925465837	22719.333333333332	5447.949594076961
UQCRQ	-0.39212193955680164	2.938979243820348e-05	13807.937888198758	12192.572139303482	5414.395386000345
HSP90AB1	0.12315626960031482	0.16724775108286097	43824.14906832298	54341.407960199	5397.21871766277
ANXA2	0.46711353128722577	9.849754687171773e-05	11543.51552795031	18480.6368159204	5392.132301729794
RHOB	-0.2467411472359183	0.03535096630359249	21768.6149068323	21286.621890547263	5371.213015848714
HPR	-0.29762071864722256	0.1315438987328434	18024.509316770185	16591.29353233831	5364.467416120701
SDS	0.2796510877257037	0.3622253114204411	19070.88198757764	25385.26368159204	5333.192891714617
NTS	2.5628715808002918	4.297230507690632e-06	2080.018633540373	13664.990049751244	5330.820643435678
C2	-0.12088067467876021	0.2698495987839061	43922.167701863356	45844.199004975126	5309.341265154893
COL4A1	0.7136625914966287	5.199755986934362e-08	7353.366459627329	13157.60199004975	5247.822563802029
UBA52	-0.25277000337729216	0.0022188045020350078	20704.024844720498	19829.398009950248	5233.356429923541
SLC22A3	-0.42901700604679077	0.0017811613054615795	12177.919254658385	10319.144278606966	5224.534458513106
PTGDS	1.4670146602052918	4.711232480278416e-05	3548.2422360248447	11654.766169154229	5205.323378208052
PRG4	0.8549955519526204	4.430668104754482e-05	6084.9503105590065	11942.63184079602	5202.605449380667
IGFBP4	0.14720847070202783	0.1554762974858545	35230.416149068325	42755.13930348259	5186.2156835003725
GRN	0.3917912931919869	1.457378162931452e-06	13212.366459627328	19337.97014925373	5176.490141343825
ORM2	-0.10496940340181457	0.5319472742311261	49023.17391304348	51976.47263681592	5145.933318515574
IGFBP2	-0.225164862977552	0.27999763359486923	22838.77639751553	22859.87064676617	5142.489958121533
NCRNA00188	-0.5035339382273426	2.163707578713147e-05	10173.819875776397	7950.089552238806	5122.8635888653025
TGM2	0.42125744417655114	0.002161867408391669	12071.459627329192	17888.81592039801	5085.192230089118
CBR1	-0.35798234164711595	0.003256666955412343	14201.937888198758	12980.26368159204	5084.042981144288
DHRS2	-1.054060598332974	0.0003525816955291249	4770.5590062111805	2810.3880597014927	5028.458280469715
SLC39A14	0.4505233697294395	4.8152237717376344e-05	11106.465838509317	17250.437810945274	5003.722415350123
ACADVL	-0.2402533011223707	0.0035593557302714234	20790.89440993789	20109.985074626864	4995.0810152742215
CLTC	0.3909491559576317	4.363189204374001e-08	12764.788819875776	18977.60696517413	4990.383415107848
AHNAK	0.30780089076885936	0.0020086532396280986	16205.608695652174	22879.31343283582	4988.100791973312
HPX	-0.053106787666492086	0.7723444157343554	93807.93167701863	98899.58208955223	4981.837909004225
ITGB1	0.3094604683788213	0.0009469790898915978	16091.099378881987	22498.726368159205	4979.5591505189805
SELENBP1	-0.41746208078754243	0.0010089305573706766	11906.962732919255	10127.990049751244	4970.7054383441955
CABC1	-0.6059441687155982	1.1181775322107208e-10	8107.583850931677	6166.348258706467	4912.743156844804
PCK2	-0.2627645359768818	0.05461683908301551	18664.6149068323	17431.218905472637	4904.39887518098
APLP2	0.21560433985332517	0.006582698643418333	22670.96894409938	29894.2039800995	4887.959293027783
HABP2	0.37193224752535264	0.036218107668932756	13095.95652173913	19506.6368159204	4870.808542624734
