mRNA	logFC	FDR	Sub-0	Sub-1	Delta
ITIH2	0.4237461375346414	0.0015448105932844272	93266.71428571429	108287.98930481283	39521.40993911839
APOH	0.2204317717262782	0.15193085840519757	179179.62857142856	183819.5989304813	39496.88298325646
AKR1B10	-0.850424248024537	0.0034094164263203377	45985.71428571428	21100.048128342245	39107.36649129978
APOC2	0.31804773393159025	0.026552222522738207	121385.46285714286	130306.47593582887	38606.3713939515
NTS	-2.58709933531481	1.9909507013542676e-06	14867.32	2565.5882352941176	38463.23368991258
B2M	-0.32949491199174263	0.000677946326049658	116425.16571428571	80779.25668449198	38361.49973065262
SERPINC1	0.325016696211926	0.08377626880870115	117621.78285714285	127305.42245989305	38229.04326678513
A2M	0.3127063703214554	0.07021447819625735	117408.24	131050.42245989305	36714.30457623031
EPHX1	0.3046564224825434	0.032995252182798744	118668.78285714285	125615.59893048128	36153.20684561491
CP	-0.4731338274419809	0.001975331475606576	71331.05714285714	44830.40106951872	33749.13608148265
ALDOB	-0.17957574898993617	0.41322859284095853	186335.1542857143	146332.33155080213	33461.27489401246
CYP2A6	-0.6780615112772844	0.03049836437016935	49053.41714285714	27492.368983957218	33261.234161200766
FGB	0.11169068625480824	0.5298135015240422	293355.0571428572	283093.9572192513	32765.027648604202
HPD	0.7726542055413207	0.002262455564111978	42379.58857142857	64067.09090909091	32744.767338825175
HLA-A	-0.44028123198152797	5.150356461438611e-05	73527.31428571428	46467.994652406414	32372.696518007284
FGG	0.12154270497979637	0.4670604609089227	261121.6857142857	255464.3743315508	31737.436010598536
ACTB	-0.22480913152657528	0.0023880748104398333	139791.28	101712.66844919787	31426.35625178831
GAPDH	-0.23169495467118553	0.018329875635903263	133224.77142857143	98949.9037433155	30867.50737722191
APOC3	0.18571920973060663	0.3234307492010644	161508.74285714285	158106.63636363635	29995.276088012328
P4HB	-0.22785459529859958	0.0012245061990571256	129871.82285714286	98124.15508021391	29591.8916378057
FTL	0.053835389338594025	0.6994819369962002	507236.40571428573	458105.49197860964	27307.269388337612
HLA-C	-0.4468179736925253	0.00010732934094986107	58708.99428571429	38304.97326203209	26232.233864268906
CFB	0.1437426452112374	0.26551892325640614	168123.70285714287	162763.95187165774	24166.545771393787
HPX	0.2503094935622405	0.14005952076952125	93446.75428571428	99618.77540106952	23390.60974029227
AFP	1.0961489787333198	0.006272631217237533	20879.165714285715	35100.422459893045	22886.676174518034
TF	0.06702313275179547	0.6918509825727173	334094.6228571429	304126.9090909091	22392.06825941533
HRG	-0.1925542738711545	0.42701256449230146	112869.08571428571	86026.12299465241	21733.424842215383
SERPINA3	0.16974881167209643	0.3463970086120552	127945.57714285715	132053.7860962567	21718.609678700544
TPT1	0.2339635656063324	0.0012559262457336408	91180.30857142857	94167.33689839572	21332.870106457063
COL1A1	-0.7520399426283284	0.0005100977255218139	28310.245714285713	15887.155080213905	21290.43556276531
CES1	-0.1420236162909509	0.4543355523378825	147964.14857142858	113542.92513368985	21014.403461525824
AGT	0.16391556214558475	0.13323978782129747	127505.69142857143	127050.63101604278	20900.167087275753
SERPINF2	0.4718603680500931	0.0003911115833707607	43392.39428571428	52817.09625668449	20475.1511382319
KNG1	0.1930552912090721	0.24499051090600804	98073.8	96437.11229946524	18933.666018980297
ALDOA	-0.6788519853703435	1.0999028573005e-07	27603.8	14992.802139037432	18738.894433765887
TUBA1B	-0.6459805036088531	5.674496802475483e-12	27507.702857142856	15236.598930481283	17769.43974477983
CLU	0.09528314097906333	0.4155206216660903	185112.65142857144	174483.19786096257	17638.114863076782
SOD2	-0.4982809234304037	5.702885932397662e-05	35125.525714285715	21931.14438502674	17502.379388892678
DUOX2	-3.992948748977903	2.2991399608836183e-22	4216.845714285714	242.88235294117646	16837.648819489976
SAA2	0.8652993146055677	0.010429860312978307	19314.17142857143	36440.882352941175	16712.539299317297
LOC96610	-0.932472625387873	0.0004157884988544521	17881.114285714284	8246.545454545454	16673.6495828606
FABP1	0.3583762794574607	0.0995578252112555	46034.05142857143	51557.11229946524	16497.51207932483
CTSB	-0.30477930634607175	0.0022791698646360044	53967.29142857143	38545.85561497326	16448.113646976304
HLA-DRA	-0.7828160384413606	6.437625620219778e-07	20939.66857142857	10652.652406417112	16391.908397360778
ORM1	-0.07662224012924185	0.6812310042504652	212083.16571428571	178090.05347593583	16250.287250729793
COL3A1	-0.7595021152036372	0.00043577949149700934	21275.948571428573	12295.331550802139	16159.127942963803
MT2A	0.9010746676577226	3.258175608478514e-05	17053.337142857144	25922.155080213903	15366.330098455099
REG3A	1.5116451504685415	0.016125256736467693	9886.051428571429	33959.673796791445	14944.201699282597
ITIH3	0.21191134390695684	0.17172092874336792	69291.4857142857	68652.4385026738	14683.651859023987
HSP90B1	-0.22912397675093102	0.0009472513423705506	62189.98857142857	46788.33155080214	14249.217495580666
PKM2	-0.9723073323076028	4.0762103210283745e-07	14399.217142857144	6435.689839572193	14000.464407489331
COL1A2	-0.8094416504624621	5.97045240643362e-05	17229.268571428573	9165.90909090909	13946.08758871817
GPX3	0.4015279662498624	0.01169106494119062	34728.14857142857	38951.0320855615	13944.32286750878
TUBB	-0.3906772437259998	3.463109136810117e-05	35675.485714285714	23632.208556149733	13937.600427443425
PEBP1	0.25036264781204964	0.0027726872382371863	55167.52	56224.66310160428	13811.886380424205
FADS2	-0.9106756425894462	1.0312747362481476e-06	14925.154285714285	6834.144385026738	13591.974469889483
AQP9	0.7988498799502987	0.0003263428508911252	16977.108571428573	25262.727272727272	13562.161144188902
GLUD1	0.7291133357058679	2.575513323003864e-10	18385.794285714284	26349.74331550802	13405.327801259027
C4BPA	0.26877729112691046	0.1380482813495688	49313.10857142857	52352.39572192513	13254.2437388758
ACTG1	-0.16831201876898225	0.05577673305570606	78494.24	62003.673796791445	13211.523996136997
DHCR24	-0.1810794420784483	0.04694575888179749	72904.62285714285	55286.28342245989	13201.528431911118
ATP1A1	-0.43170376186032816	0.0006116031970181662	30310.211428571427	20226.877005347593	13085.032296496196
LGALS4	-0.690248290696196	0.0022500298179162145	18879.594285714287	10340.320855614973	13031.607684751956
TAT	-0.36445423690017453	0.17177548955211883	35644.78857142857	24126.53475935829	12990.894218268062
SERPINF1	0.3919033985632414	0.0004357786174480015	33010.26285714286	38344.55614973262	12936.834201180221
ASGR2	0.6335802009291459	9.76637523353861e-08	20285.234285714287	27483.57754010695	12852.322814637657
SCD	0.134902293565842	0.49060146619756273	94304.52	84062.26737967915	12721.896041625818
ASPH	-0.8834498926771641	4.602565679355471e-11	14392.868571428571	6517.625668449198	12715.378194745099
TIMP1	-0.6781347113203849	0.0002907258962503874	18538.525714285715	10393.962566844919	12571.617783562677
A1BG	0.19769694637647606	0.2820428105411067	62687.39428571428	63863.16577540107	12393.106426583869
C1S	-0.1287688508471721	0.28247802559405444	95620.24	76779.94652406417	12312.9084225308
G6PC	0.6530599156703603	0.000739529886607569	18677.862857142856	26242.893048128342	12197.763542388268
RPS18	0.30449731772908245	0.001973184900736665	39938.97714285714	43575.48128342246	12161.311412843132
PTPRF	-0.5866415303551086	6.842223242436199e-10	20578.22857142857	12149.919786096256	12072.043501140077
UGT2B4	-0.24407568182350403	0.1630290790344516	49379.29142857143	35607.59893048128	12052.28422339008
GSTA2	-0.8511604107541645	0.0018379758448556346	14110.005714285715	6776.24064171123	12009.878259515037
AOX1	0.39685334351439266	0.0482685239605171	30194.405714285713	34480.3743315508	11982.750863144369
RPL3	0.19859609646887508	0.013192144674058007	59331.72571428571	60347.55614973262	11783.049123619121
SAA1	0.36266051937648625	0.27007070874005346	32319.634285714284	40763.6256684492	11721.055356115234
ADAM6	-0.6665032734454672	0.017344537142693885	17441.72	10329.540106951872	11624.963474519276
SERPIND1	0.29205062792921715	0.0449726539271109	39288.98285714286	42384.133689839575	11474.37211412882
FASN	-0.2804311217554559	0.05468294068976084	40807.76	28903.9679144385	11443.765913127425
ITIH1	0.1738489548334156	0.2518687568017119	65813.22285714286	64543.181818181816	11441.560007932943
LDHA	-0.36916799937589606	8.680926031643872e-06	30234.942857142858	20455.85561497326	11161.773365815967
HMGCS2	0.2044266207715863	0.21872167923831373	54548.36	53259.60427807487	11151.136903431967
CYP2D6	0.8304384848819539	1.400454077582463e-05	13219.68	19881.395721925135	10978.13102982427
PSAP	-0.16275554028882994	0.026139144691829548	67402.5142857143	52745.79679144385	10970.132629397009
TXNRD1	-0.8253012540342526	5.115764808053875e-09	13109.297142857144	5986.893048128342	10819.119371507644
NQO1	-0.8435955204790802	0.0034028226746959525	12728.2	6045.155080213904	10737.452503761828
PGK1	-0.6145214129455776	5.633620644580126e-11	17460.108571428573	10037.967914438503	10729.610589497477
GPC3	0.4528910574179217	0.07655116679111418	23668.777142857143	28609.24064171123	10719.377508017707
ALDH2	0.28006900204934854	0.012759680845872378	38062.857142857145	40506.96256684492	10660.226415146919
TMSB10	-0.38785921594945155	0.01946988193643359	27428.725714285716	18254.98395721925	10638.484050035418
AKR1C3	-0.41221993008672403	0.0003766205959783111	25592.02857142857	16502.229946524065	10549.54422849173
CALR	-0.13972518388833527	0.04835560022309953	75371.5142857143	59835.44385026738	10531.298693513718
FLNA	-0.7789421262828674	2.2993912120096065e-06	13501.942857142858	7284.705882352941	10517.232078092631
NDRG1	-0.6520434487170644	3.687808329101083e-05	16093.931428571428	8895.561497326204	10493.942552101666
CYP27A1	0.4627953319712527	0.0003063224364869988	22519.96	27084.604278074865	10422.132364179331
CANX	-0.2321868525234462	0.0030556668122487195	44405.874285714286	32935.262032085564	10310.460183951835
BAAT	0.32897360586403696	0.02957442370664429	31256.154285714285	34428.04812834225	10282.4497808141
GRN	-0.49936256426366393	3.304475652530834e-10	20476.314285714285	12998.75935828877	10225.10480838298
F2	0.1705575715318265	0.22601140691900792	59942.6	58870.3743315508	10223.664287303662
DCXR	0.41288839389429505	0.012706964133992756	24599.14285714286	28849.57219251337	10156.700585462035
ANXA2	-0.5218600447603308	1.3093467833226789e-05	19321.32	11721.299465240641	10083.024920028674
RPS24	0.35059213263522365	0.0008540969033623453	28572.497142857144	31957.8128342246	10017.29270802812
RPLP0	0.2064443247029916	0.03208701914222972	48514.31428571429	49299.66310160428	10015.504851142985
PGC	-1.103384932467409	0.04455528628614381	9076.548571428571	2950.1229946524063	10014.926932522872
TAGLN2	-0.40764503932319696	2.5197109374151947e-05	24564.70857142857	16279.524064171123	10013.681591562874
MT1G	1.1247414531004005	0.001605832498564669	8818.32	13530.12834224599	9918.330050704324
ASGR1	0.5126697112975229	1.4970594858208972e-05	19151.66857142857	23833.106951871658	9818.480397380128
TTR	0.10559674588115571	0.6236185831982383	92963.49714285714	85790.24064171124	9816.642784017831
PLA2G2A	0.5443084804118622	0.15815213907109152	17984.554285714286	24916.994652406418	9789.145414141787
PRDX1	-0.3816608784607275	7.574258576086025e-06	25572.594285714287	16596.673796791445	9760.058799605495
CYP2C9	0.644120301038409	0.002195784702371186	15042.434285714286	20872.68983957219	9689.13730046477
AKR1C1	-0.20877594902878505	0.2500508690112214	46324.55428571429	33516.4064171123	9671.452784335472
TKT	-0.5013168729180868	0.00023463015164118298	18749.034285714286	10922.288770053476	9399.207238348281
RPS19	0.29762512660110574	0.010592694885444029	31306.177142857145	34281.46524064171	9317.5049355395
CTSD	-0.10005909544833994	0.30815224791877704	92687.98285714285	76768.83422459893	9274.275723616953
MAT1A	0.26807336800707143	0.06628562806476304	34300.90857142857	35652.51871657754	9195.160086445481
MYH9	-0.24191882247273241	0.005865314593655631	38000.08	28291.31016042781	9192.93460746963
PLOD1	-0.6228764737082181	9.734644341311058e-14	14647.817142857142	8343.823529411764	9123.780689465642
PRG4	-0.7472772967032949	0.00040812084859992735	12178.457142857143	6678.695187165776	9100.684531731218
LBP	-0.24962711765875872	0.17744856453852628	36444.42857142857	26442.12834224599	9097.51765900623
FTH1	-0.08374806724832419	0.3876898158029515	107644.05714285714	87864.02673796791	9014.981736482452
ADH1C	0.44913111018477037	0.0652273858719088	19965.051428571427	22823.83422459893	8966.925713010321
HSP90AB1	-0.1594499031408582	0.07371147513361022	55939.24571428572	43791.13903743315	8919.507310915524
PAH	0.30188935943588996	0.049832386606551336	29415.72	31494.13368983957	8880.292868145498
COL18A1	0.20921753632353715	0.01610224731229725	42169.491428571426	43727.262032085564	8822.59710470223
LYZ	-0.3037015625663582	0.22690863491760338	28909.62285714286	20774.320855614973	8779.897634918392
CFHR1	0.2877423545012311	0.11418816712098974	30475.645714285714	31174.513368983957	8769.134052773925
PEG10	1.3456789078104299	9.73604036808862e-05	6468.977142857143	13327.01604278075	8705.166096250636
ITIH4	0.09662556062898639	0.5356681174278979	88455.40571428572	83855.01069518717	8547.053167807304
UBD	-0.2830084581230203	0.14908028515382934	29676.234285714287	21294.14973262032	8398.625308097511
CFL1	-0.2978828458083186	9.759656780581854e-06	28135.177142857145	19785.213903743315	8380.986634635445
SERPINA5	0.40832078120897725	0.008576704356742178	20258.84	23914.930481283423	8272.105375187677
ADH4	0.304827166747791	0.26208591071879966	26859.782857142858	28072.283422459892	8187.591507803743
REG3G	-7.611319965637398	1.2601608408192616e-07	1069.8857142857144	4.689839572192513	8143.242498093087
SULT2A1	0.3829395050608407	0.062392745122793664	21186.6	23862.48128342246	8113.186117922007
IFI27	-0.5312983281935058	0.03151768728412399	15227.451428571429	9197.625668449198	8090.319486647811
GPX2	-0.3628656548818512	0.10742057449807677	22265.794285714284	15083.962566844919	8079.492024950294
CPS1	0.11741172151848694	0.653864442993004	67869.17714285714	65811.97326203209	7968.6369263860015
SERPINA6	0.3961081445297336	0.002568706067140398	19688.04	22589.44385026738	7798.5929938271765
ANG	0.41007427028100507	0.00722750875151545	18755.165714285715	22029.70053475936	7691.010894285039
SLC27A5	0.4626601031173457	0.01582153557039944	16481.954285714284	20151.283422459892	7625.542669403948
RPL13	0.23234644518451156	0.03366226508050038	32797.26285714286	33136.064171123	7620.32743663916
UBB	0.17604264519065135	0.005192557979714216	43221.74285714285	42645.7807486631	7608.8699423215685
AGRN	-0.6624913173633745	2.934281044136499e-07	11290.42857142857	6456.818181818182	7479.810897882797
PLG	0.13020355763571612	0.47419136312122906	57433.72	56252.1229946524	7478.074672253581
SEPP1	0.06971958327922884	0.5984083195171733	106862.00571428571	98990.80748663102	7450.37450678257
F5	0.28323336980258124	0.02961853504996569	26286.46285714286	27530.727272727272	7445.20345521896
XAGE1D	-2.345896548627819	3.2648044268126365e-05	3171.6	458.75935828877004	7440.24549362799
LCN2	-0.6373591574817717	0.035907241791447	11669.331428571428	6366.304812834224	7437.555247689845
OAZ1	-0.3385828843817737	1.598424719141065e-05	21873.777142857143	15169.315508021391	7406.086557352684
FADS1	-0.8854053828219667	4.1934699766909617e-07	8358.531428571428	3759.096256684492	7400.688719343726
HSPA8	-0.18696788870163644	0.04316017303033455	39446.32	30851.026737967914	7375.195167449136
ADH1A	0.34958942282049366	0.05834583319409461	20919.954285714284	23311.925133689838	7313.394744173969
APCS	0.20307678106861124	0.29195690868453905	36005.05142857143	36499.133689839575	7311.789946324089
EIF4G2	-0.29693728068299036	0.0002621100763485833	24357.76	17368.73796791444	7232.727017928914
PRSS1	-6.597564564065073	1.0463823206101738e-09	1094.7428571428572	8.037433155080214	7222.636681049067
RPL30	0.18338863866185948	0.08288148331478917	38301.08571428571	37765.40106951872	7023.983968414051
ADI1	0.4216681563647206	4.308681367133884e-05	16651.062857142857	19443.631016042782	7021.222976484506
FMO3	0.500328840948734	0.0065727763417346135	13890.537142857143	17092.807486631016	6949.836348841053
CLTC	-0.3581671705601216	7.593823519243691e-07	19384.46285714286	13247.855614973261	6942.8782143706285
CYP4A11	0.4811046071127127	0.011920868532860849	14371.737142857142	17426.05347593583	6914.308951641466
MSN	-0.5863945799570262	1.9838785042720252e-07	11762.685714285713	6838.882352941177	6897.575148595083
KRT8	-0.17431185104413496	0.13737286108691638	39499.29142857143	31589.374331550804	6885.19460384602
YWHAZ	-0.34369776818381914	0.0006560697575164035	19670.594285714287	13434.374331550802	6760.7393548493865
TGM2	-0.3733355015103454	0.007751308226085279	18099.50857142857	12683.117647058823	6757.18910960508
RARRES2	0.18398418192252974	0.14100418885260085	36324.93714285714	36158.27272727273	6683.213843615886
RPL37A	0.24505858174455658	0.02136171299772044	27049.045714285716	28357.197860962566	6628.600780286534
RHOB	0.32201961811380503	0.006351841023914069	20540.657142857144	22399.695187165777	6614.494568949459
CYP2C8	0.6310956734461559	0.0038488343314888934	10455.462857142857	14185.711229946524	6598.39737301984
SERPING1	-0.05908905075062861	0.6148049805389686	111548.84571428571	94850.43315508022	6591.315405585469
RPL4	0.15517792789499732	0.08467630976995644	42429.217142857146	41077.561497326205	6584.07799843547
ANXA5	-0.60715153539319	3.132019657842583e-07	10819.622857142856	6225.561497326204	6569.150630089539
RPS6	0.15979872313308677	0.11244335045089045	41055.46857142857	40242.770053475935	6560.61145534486
HNRNPA2B1	-0.2525608688800418	6.009264767619745e-05	25892.82857142857	18739.5935828877	6539.515281761972
RPL32	0.22173316786804148	0.025611624839417	29387.182857142856	29499.29411764706	6516.1131496316875
PLEC	-0.43790250268307934	2.974979520494346e-06	14827.897142857142	9858.449197860962	6493.173268384424
SPARC	-0.2669299052005069	0.043818808457215294	24128.085714285713	18070.41176470588	6440.50763238399
HLA-E	-0.33238616188286296	0.0006630903352426287	19308.4	13374.085561497326	6417.844968099072
ACADVL	0.3272004278593987	7.14227666398706e-05	19478.64	21287.05347593583	6373.419342119198
GNAS	0.22786808976932876	0.02034033594459753	27884.354285714286	27746.101604278076	6353.95454553691
PTGR1	-0.4274249446190206	0.010618939672978075	14850.451428571429	9089.342245989305	6347.453379424598
PDIA6	-0.2971909286529314	1.1147026675931499e-05	21241.211428571427	15073.967914438503	6312.695350170402
CYP3A5	0.6935365122142881	0.00014578349746907957	9031.291428571429	11650.92513368984	6263.530358162225
CYP8B1	0.48682574289969727	0.0705237457820993	12769.628571428571	16249.711229946524	6216.583915838914
SERPINE1	-0.6366292274763039	0.0008512735980778979	9723.011428571428	5147.834224598931	6189.953254514702
RPS11	0.16058486236639702	0.0924121752357288	38013.33714285714	37261.90374331551	6104.366513173161
PGD	-0.8314987961528645	2.827530382492573e-17	7320.828571428571	3585.101604278075	6087.260143984352
HYOU1	-0.4220438757112397	3.6598195169012813e-06	14324.377142857144	9425.502673796791	6045.515646520923
SDC2	0.32453291902985204	0.0003440517931492064	18582.994285714285	20294.283422459892	6030.793379857917
CSDE1	-0.33213372575557426	3.8119835000789206e-06	18053.662857142856	12484.636363636364	5996.230308277883
CYP3A7	1.0857568261877615	3.221218986826166e-05	5520.165714285714	9563.390374331551	5993.557605973354
SEC61A1	-0.27242875778823256	8.729750799891607e-05	21942.262857142858	15810.005347593584	5977.703413234303
ALAS1	0.5618322189564324	1.0325218089257787e-05	10602.931428571428	13549.2192513369	5957.068491957181
G6PD	-1.6054906116858143	3.042067577658142e-21	3703.5085714285715	1016.3208556149733	5945.9482417265135
TMEM176B	0.11732417594814169	0.3007609941392948	50537.97142857143	47387.95721925134	5929.325851947872
HLA-DPA1	-0.7332143443646442	1.5648792745951548e-06	8063.382857142858	4256.641711229947	5912.187974961112
EIF3CL	-0.27378382087631553	0.00023666948367495345	21586.14857142857	15496.524064171123	5909.938233889534
TALDO1	-0.4627533206788294	2.555406375293387e-07	12703.417142857143	7720.144385026738	5878.54846682551
GATM	0.1341955266403383	0.39519253048590125	43607.55428571429	41231.16042780749	5851.938712868569
H3F3B	-0.31100323111350725	1.7020032229574257e-05	18602.12	13131.743315508022	5785.319425561195
STAT1	-0.43851666591573385	0.0012014541557528876	13097.902857142857	8505.5935828877	5743.64869140245
YBX1	-0.3934956764233733	2.928240872174567e-07	14520.377142857144	9431.684491978609	5713.70562575106
IGFBP1	0.1876389841842714	0.38373806909939134	30303.76	30953.245989304814	5686.166743363956
LAPTM4B	-0.6737381791401589	1.4899932710284132e-05	8438.92	4550.219251336898	5685.62259470947
OS9	-0.2364166400475028	2.153938604032109e-05	23951.32	18099.545454545456	5662.490599102554
CHI3L1	0.22497856179035658	0.47949621853384067	25164.914285714287	26189.0320855615	5661.566223577599
MT1X	1.0084726555180636	4.658181175420307e-05	5606.034285714286	8672.566844919786	5653.532283039597
GANAB	-0.2613442157714782	1.8743621112233755e-05	21548.571428571428	15739.92513368984	5631.594500995681
RPN2	-0.2679882830854479	1.0547770271888012e-05	20977.057142857142	15095.823529411764	5621.605527899617
RPL28	0.20078493020315108	0.07218273266400761	27897.371428571427	28315.951871657755	5601.371775137095
SLC2A2	0.35121137074404	0.038758548832277126	15905.794285714286	17380.68449197861	5586.295813858434
SDS	-0.21285435598883304	0.5027934951676531	26109.908571428572	19270.673796791445	5557.607773898741
RPL31	0.2595982218940349	0.004217314609987323	21399.605714285713	22492.598930481283	5555.299592662001
SLC9A3R1	-0.37092513327880705	9.027125692143097e-06	14929.685714285713	10422.347593582888	5537.7956633821295
ACSL1	-0.2124618502385737	0.16689867071032274	26017.885714285716	20273.31016042781	5527.808138152898
GSTA1	-0.1324412497383146	0.570032761153593	41459.04571428571	32114.53475935829	5490.887827357915
HULC	0.7491305153611049	5.685970193992512e-05	7305.851428571428	10742.122994652407	5473.036245837378
ADH6	0.6809457632916719	1.1184338919299118e-05	7996.24	11476.914438502674	5445.005750263398
AMACR	0.9998993563147393	3.68412281891e-08	5413.737142857143	9371.695187165775	5413.192284400053
RPS4X	0.14724567908196864	0.1367968228754001	36690.05142857143	36528.33689839572	5402.451538152354
ECHS1	0.24058974513915718	0.0051813914533146805	22339.37714285714	22952.14438502674	5374.625053367513
AZGP1	0.14412240648450483	0.40633251228989614	37243.868571428575	36399.36898395722	5367.675965306903
GOLM1	-0.8403296718102905	2.7836632063136387e-07	6381.262857142857	3215.470588235294	5362.364522478054
PIGR	-0.6607649717176625	0.007493481595217537	8086.902857142857	4625.438502673796	5343.542137683484
S100P	-1.1776561167664772	0.0007756489974755935	4500.862857142857	1776.197860962567	5300.468674441328
CFH	0.06123915785303259	0.6577864897149109	86360.09714285714	77160.68449197861	5288.619621134657
ATP5B	-0.1593742662420121	0.028493824513379708	33153.41142857143	26181.72192513369	5283.80061984811
HSD11B1	0.3907075951289882	0.15622852544022756	13464.65142857143	14970.732620320856	5260.741578907239
TPI1	-0.2746387350012954	0.0002896577930071928	19096.742857142857	13799.700534759359	5244.705300930737
RPLP1	0.1083426222197978	0.26872671228066053	48363.41714285714	45878.818181818184	5239.819432767064
GNB2L1	0.14087342172064346	0.10742057449807677	37145.817142857144	36015.20855614973	5232.858363523622
UGDH	-0.5358682350044212	8.968619927038905e-06	9749.645714285714	5517.465240641711	5224.525440832705
EIF4G1	-0.24721997405698637	6.292315917268781e-05	21109.994285714285	15442.459893048128	5218.812239657416
ETFB	0.2908000455366606	0.005595984281745407	17921.0	19061.288770053477	5211.427616062495
SDC1	-0.1272064860875362	0.18492732965694164	40703.55428571429	33075.16042780749	5177.756111958989
IGFBP4	0.1274268689190256	0.23356449881640098	40617.24571428572	38277.33689839572	5175.72844548614
NNMT	0.2948519623526263	0.2263587117484835	17552.834285714285	19290.16042780749	5175.487633993316
TMEM123	-0.29807065678509825	0.0012436391943698424	17335.81142857143	12551.005347593584	5167.296698416898
DDOST	-0.42307351514008834	4.282958117761967e-10	12195.337142857143	7916.754010695187	5159.5241533470535
NUPR1	-0.33093925869492863	0.018100711773607028	15510.782857142856	10591.106951871658	5133.126980520864
TUBA1C	-0.7432367973701234	5.562977850968354e-13	6878.017142857143	3502.0160427807486	5111.995433513949
GC	-0.0410791572287177	0.7759060400821983	124403.22285714286	108539.2192513369	5110.379551507779
SLC25A5	-0.2946697346386585	0.00027395252725797485	17307.125714285714	12417.106951871658	5099.886141586474
TST	0.3342976951018185	0.0006247982062994305	15228.182857142858	16816.0	5090.746429731882
HLA-DRB1	-0.6055106959510098	0.0003227077967319846	8359.725714285714	4847.828877005348	5061.903335216695
HSPA1A	-0.1262687278455156	0.38627746861687506	40030.98857142857	31611.652406417114	5054.662001312659
IFITM3	-0.08476967500945046	0.3834851424037586	59568.31428571429	48604.245989304814	5049.586642860805
ABCC3	-0.5155318365630506	3.711716983635719e-05	9792.251428571428	6054.812834224599	5048.217363058584
SPARCL1	0.873817736849433	5.94338761893246e-05	5770.28	9211.72192513369	5042.173010587546
GPAM	0.5981861209103062	0.0001618072051112755	8316.57142857143	10746.112299465241	4974.857602130627
BACE2	-1.7993556058744844	2.0140118164649222e-14	2755.2914285714287	773.4331550802139	4957.749077817917
MVP	-0.5043199388145996	1.3345047908626354e-06	9829.788571428571	6202.577540106952	4957.358370903307
ANPEP	0.18953805836197207	0.13357095948625772	26048.154285714285	27133.732620320854	4937.116587227367
HMGN2	-0.4695978255236398	5.8458914904873345e-09	10433.44	6540.834224598931	4899.520736731365
GPR88	-1.5340478548721648	2.8122736024453304e-06	3191.845714285714	883.4171122994652	4896.444071082912
APP	-0.21691746536914294	0.12331975477511814	22545.605714285713	17485.994652406418	4890.535646754923
CLPS	-8.450409122565803	3.754164635345576e-07	577.3942857142857	1.1497326203208555	4879.2179393173665
