mRNA	logFC	FDR	Sub-0	Sub-1	Delta
GAPDH	0.24119921793800986	0.01125165370376345	98646.27710843373	129809.61734693877	23793.40489105042
AQP9	-0.8870684502439341	3.1280066371708455e-05	26740.656626506025	16613.13775510204	23720.792832179886
SERPINF2	-0.4364442942410297	0.000740751671080025	53316.198795180724	43979.47448979592	23269.55075477709
ENO1	0.7608420621314277	2.188851299821406e-13	29819.006024096387	56803.51530612245	22687.55403408296
AFP	-0.7063083194976719	0.07057189155013545	31766.9578313253	25226.11224489796	22437.266601396783
ITIH3	-0.30229678559556306	0.037074033086476846	71655.32530120482	66679.75510204081	21661.17450935864
TTR	-0.23452720244742573	0.2277325664704065	91469.35542168675	87385.07142857143	21452.052036717465
A1BG	-0.30748326301476825	0.07118686785000616	67051.9578313253	60112.6581632653	20617.354785504547
ASGR2	-0.705426524775216	6.958598061237638e-10	28826.319277108432	19919.26530612245	20334.850229711417
MT1G	-1.3542858931907744	6.626461212122516e-05	14858.048192771084	8198.489795918367	20122.04506781856
B2M	0.2235215967207269	0.020870328025536563	84123.8313253012	109773.3112244898	18803.493100096428
CP	0.3930667974381898	0.009264304559095814	45595.903614457835	67843.36734693877	17922.235810035323
AOX1	-0.4881087773597666	0.01051647593962249	36146.71686746988	29242.326530612245	17643.529775750376
HLA-B	0.30428427725711293	0.026554328585161716	56614.94578313253	78022.96428571429	17227.037859571115
PEBP1	-0.2907513094866739	0.00029327967033593294	57740.5	53996.96428571428	16788.125985415292
P4HB	0.1665870081845339	0.017201986107122286	100168.15060240965	124739.14795918367	16686.71252423324
SEPP1	-0.15533363937154773	0.1944375829388273	102664.4156626506	102907.34183673469	15947.237318832846
KNG1	-0.16262944282063144	0.3104368691515742	96128.9578313253	98159.42857142857	15633.398851036409
DCXR	-0.510610817316077	0.0011923222630507225	30340.536144578313	23791.79081632653	15492.20595859111
SERPINF1	-0.37936125945779275	0.0004539563467885554	38961.469879518074	33059.30612244898	14780.472283820833
REG1A	-1.7611297617215582	0.0013610798374709171	8336.590361445784	2093.535714285714	14681.817396823251
ADH1C	-0.5947383069907518	0.009657547925804399	24362.48795180723	18968.20408163265	14489.30483854042
APCS	-0.3657792286475246	0.03890122412739828	39383.427710843374	33615.16836734694	14405.639809567834
ALDH2	-0.34285020580084175	0.0013692783013115738	41978.89759036145	37078.086734693876	14392.473678147882
CYP2C9	-0.6625817355759148	0.001058084072521931	21606.698795180724	15045.44387755102	14316.203987776871
NNMT	-0.6402795398786512	0.003982987855012925	22109.078313253012	15351.525510204081	14155.990489550704
H19	-0.0948480953787919	0.7920484911507508	148373.4638554217	176301.99489795917	14072.940451440769
HLA-A	0.28299544744019034	0.009811356042342389	49580.51204819277	67991.98979591837	14031.059191392062
CYP2A6	0.46372140737316603	0.13608120076422664	30065.198795180724	44564.27551020408	13941.876298255222
AGT	-0.11037526582314078	0.30338519091840666	126308.02409638555	128085.87755102041	13941.281735234226
PLG	-0.2313732115076669	0.1659062241701737	58915.301204819276	55051.57142857143	13631.422446700553
GLUD1	-0.5327384105283816	4.2267427547185054e-06	25534.78313253012	19929.29591836735	13603.359779211023
ITIH1	-0.20542141417147777	0.15184722917747712	65994.36144578313	64448.086734693876	13556.655055536421
RPL8	-0.1944970050355312	0.11267355475605124	69582.13253012048	69107.67857142857	13533.516381093841
CFH	-0.16335632740872813	0.18532079885468908	80721.07228915663	82359.01530612246	13186.297913651082
COL1A1	0.881097263283161	3.172050370786075e-05	14760.668674698794	27933.26530612245	13005.58477350659
AKR1B10	0.5525247718826076	0.05646256579503336	23510.668674698794	41277.744897959186	12990.22684629552
ACTG1	0.21157350959998858	0.01179610277350166	60793.31325301205	77752.49489795919	12862.254645151257
PSAP	0.24717997820296966	0.0003631041590040335	51375.10843373494	66993.04081632652	12698.898182825806
SLC27A5	-0.5864371787027175	0.001277908068157091	21320.82530120482	15884.566326530612	12503.324637252072
CYP2D6	-0.6436801507543946	0.0005960549914435849	19418.722891566264	14325.290816326531	12499.446478301184
CYP27A1	-0.4477782582348281	0.0003190445847570499	27480.789156626506	22673.48469387755	12305.299903472767
BAAT	-0.34921630398547254	0.0160037767717385	35209.843373493975	30933.867346938776	12295.851366798948
ASGR1	-0.5038062478833217	1.2171515375388239e-05	24363.51204819277	19204.030612244896	12274.489590260102
ORM1	-0.06396290677496579	0.7184658694149365	188245.22891566265	199840.23469387754	12040.712027964624
ALDOB	0.0778619590195227	0.7221527589738858	153446.56626506025	176023.81632653062	11947.650254216594
RARRES2	-0.30951704606717123	0.007621161461111807	38048.82530120482	34705.897959183676	11776.760013554764
FABP1	-0.23781731524230892	0.2648057999805306	49339.43373493976	48504.045918367345	11733.771666419181
F2	-0.19529825974786247	0.14303988601310635	59914.319277108436	58943.56122448979	11701.162288797086
FASN	0.4334652561221412	0.0017351664012424874	26831.975903614457	41287.204081632655	11630.729307323361
APOA4	-0.5940585966670618	0.15642134717421438	19548.234939759037	17622.23979591837	11612.79701563128
HMGCS2	-0.21429798681060827	0.1754861126008553	54073.01807228916	53721.36734693877	11587.738913665205
CFHR1	-0.353159802238341	0.040157620446786745	32466.421686746988	29456.35714285714	11465.83506227815
HLA-C	0.2823903330559316	0.014923051951029765	40599.927710843374	54579.163265306124	11465.027108311806
EEF1A1	0.11656037486540863	0.16176322486023637	97868.7891566265	117874.36734693877	11407.622751720024
CYP3A5	-0.8730546945006391	5.144537924276532e-07	12868.94578313253	8280.377551020409	11235.293529238059
ANG	-0.4833565932055561	0.0009184773945348847	23150.168674698794	18157.04081632653	11189.786662736393
MT1X	-1.181215670418212	6.062130265308072e-07	9410.313253012047	5309.765306122449	11115.60947800201
RPS18	-0.2519583599662647	0.008924145073796127	43481.3313253012	40408.3418367347	10955.484929872662
TUBA1B	0.759684734661284	8.246174393024168e-17	14177.548192771084	27089.89285714286	10770.466936972867
SPARCL1	-1.0713683685183242	2.4984757793486844e-07	10020.349397590362	5454.147959183673	10735.48538607996
DHCR24	0.19216130236444687	0.028791095272345087	54903.27710843374	71341.32653061225	10550.28523323275
ADH4	-0.36184139452288694	0.1575416947197734	28886.36144578313	26300.219387755104	10452.281308234325
COL3A1	0.9237359999767296	1.2178428697679595e-05	11291.168674698794	21164.20408163265	10430.058986628816
HSP90B1	0.2233362815664535	0.0009804065902908857	46541.680722891564	60748.70918367347	10394.445910503691
CTSB	0.26622408792145674	0.006719912417843161	39026.68674698795	51907.760204081635	10389.84408381327
SULT2A1	-0.4194147017784726	0.03226381560208961	24663.843373493975	20794.59693877551	10344.378513204934
SERPIND1	-0.2431445980256509	0.0858772698554217	42336.43975903615	39661.0	10293.876627048028
CYP2C8	-0.6919668355668979	0.0009445402893897368	14844.993975903615	10296.760204081633	10272.243505515686
TUBB	0.4502500982697189	9.422113789567473e-07	22800.168674698794	35089.82142857143	10265.778186349298
SERPINA6	-0.43127122494966624	0.0006400799215220606	23244.078313253012	19444.469387755104	10024.5021269826
MT1B	-5.648885455839332	3.6405237393695096e-06	1773.7710843373493	54.107142857142854	10019.829680301615
RPL13	-0.292721481312543	0.004857168741126124	34125.56626506024	31995.51530612245	9989.286307737779
CHI3L1	-0.35310513481293226	0.22975946586442558	28187.204819277107	23582.311224489797	9953.046757710577
HSP90AB1	0.23074658874055412	0.006153072929908266	42550.4578313253	55688.44387755102	9818.372993927109
RPL3	-0.16322798135894737	0.036770429650145396	60148.0421686747	59609.54081632653	9817.843505885614
AMACR	-1.005042850338079	1.1010781512131605e-08	9751.632530120482	5516.0204081632655	9800.808553521822
ALDOA	0.639954783467051	4.874373679743623e-07	15139.331325301206	26128.520408163266	9688.487500119076
CYP4A11	-0.5328703485720387	0.0035863275188082354	18030.98795180723	14186.642857142857	9608.178834977749
RPS20	-0.24911969270811268	0.01572033592269331	38120.8313253012	36808.67346938775	9496.64978553683
G6PC	-0.3817642156024179	0.04667105604140744	24833.37951807229	20682.173469387755	9480.495652474017
PAH	-0.2974122632928387	0.04459607566732306	31857.656626506025	29330.525510204083	9474.857760495257
RPL30	-0.2448457221409293	0.014027683749219585	38658.37951807229	37487.392857142855	9465.33884990052
ADI1	-0.46771201329389384	2.494386797372393e-06	20182.849397590362	16324.19387755102	9439.761125754441
ADAM6	1.0970223694037216	4.798255840327324e-05	8602.55421686747	18142.352040816328	9437.194409911928
FMO3	-0.5333078592745226	0.0025391615613731254	17680.626506024095	13735.790816326531	9429.217072560092
LOC96610	1.4343047905777377	2.7152607368541232e-08	6441.343373493976	18377.73469387755	9238.849658358577
CYP8B1	-0.5428636679826386	0.033824335808214846	16940.963855421687	12557.045918367347	9196.63377771552
COL18A1	-0.2085069469871229	0.012918151848043662	43991.4578313253	42112.63775510204	9172.524565922397
SOD1	-0.3201254990193902	0.00033713502386909655	28318.981927710844	25408.438775510203	9065.628221329525
CPS1	-0.13387061121311436	0.5868632144225664	67077.64457831325	66576.8163265306	8979.725278434842
ETFB	-0.44341927195149944	6.97954684015862e-06	20232.421686746988	17051.29591836735	8971.445694153077
MT1E	-1.1660261210858678	9.155076341425084e-06	7688.036144578313	4477.75	8964.4509644306
AZGP1	-0.23340692042161473	0.14535790094998205	37909.530120481926	35874.37244897959	8848.346680052131
FGL1	-0.14558260094278794	0.44964086453888674	59842.43373493976	61721.28571428572	8712.017149878966
SOD2	0.3729007125383459	0.002560354815013786	22971.114457831325	32831.051020408166	8565.9449491252
CTSD	0.11061147427291614	0.23624663148752723	77046.06024096385	90747.5663265306	8522.17831017292
ATP1A1	0.4273249650134625	0.0005384088883763933	19926.13253012048	29484.566326530614	8514.933886287352
HLA-DRA	0.8385450190412189	6.813860186590368e-08	10121.325301204819	20287.48979591837	8487.186917421166
CANX	0.260836506810661	0.0005892089602901948	32316.37951807229	43701.03571428572	8429.291546261567
HULC	-0.754684927703165	2.7116560728953252e-05	11065.06626506024	7400.510204081633	8350.638734277718
ORM2	-0.1640814437713533	0.30137510190552796	50611.37951807229	50706.698979591834	8304.388222585201
PEG10	-0.7004174637835098	0.039079717856256496	11743.301204819278	8545.076530612245	8225.213246325353
TMEM176B	-0.16830572252636183	0.11178175575357209	48626.698795180724	49151.33163265306	8184.15167479466
MYH9	0.29661997143098506	0.0004499512237630781	27585.451807228917	37557.67346938775	8182.395926971057
RPS24	-0.26049342360558253	0.011971801838045906	31293.590361445782	29497.76530612245	8151.774490163671
ADH6	-0.6908583219496942	4.154199439879097e-06	11782.674698795181	8110.209183673469	8140.158870488757
F5	-0.29064517703626686	0.020238447395823204	27983.566265060243	26036.25	8133.288571214539
COL1A2	0.9526427529957323	1.4972841784387108e-06	8454.421686746988	16967.923469387755	8054.043550649473
ADH1A	-0.3414037523975696	0.054254195094173334	23582.831325301206	20946.79591836735	8051.26710661678
IL32	-0.26117621337742875	0.08343186606872925	30243.939759036144	29702.54081632653	7898.9976638801245
ALAS1	-0.5560490556504436	7.055888321215581e-06	13883.89156626506	10635.158163265307	7720.124794174845
SPARC	0.4578850445862723	0.00024759310275188756	16771.85542168675	24578.84693877551	7679.58176755355
HSD11B1	-0.48465597633750984	0.06175106046411164	15777.397590361446	12942.82142857143	7646.610033221702
TST	-0.43388276129568315	3.038180039044695e-06	17578.572289156626	14752.454081632653	7627.039484455055
ECHS1	-0.3167391716976536	0.0001090663348805177	23928.234939759037	21578.341836734693	7579.009315006131
MYH4	-1.8165998464867061	0.0005587581130979302	4162.078313253012	1204.8265306122448	7560.830824921071
GPX3	-0.19630457259365708	0.21980284420015817	38298.80722891566	35732.994897959186	7518.230983919153
UGT1A4	-0.5813045163142535	0.03474104736235512	12887.259036144578	9958.265306122448	7491.421880622517
RPLP1	-0.15757293441317002	0.08428961370758577	46765.07831325301	47346.602040816324	7368.910617880977
ACADVL	-0.33673244117175516	2.5101805788919543e-05	21701.753012048193	19321.173469387755	7307.684269453479
HGD	-0.4275625492948772	0.0027774093949269442	17062.83734939759	14279.25	7295.4302353122785
PTPRF	0.6061915906522317	1.253224834076653e-10	11827.27108433735	19948.45918367347	7169.592271689604
UBB	-0.16644167794151324	0.006508660573512767	43070.951807228914	42799.93877551021	7168.801489333233
CPB2	-0.30356861569967897	0.016535343034123573	23259.518072289156	21421.54081632653	7060.859703046484
UGT2B4	0.19444697614677603	0.2539772005791234	36029.530120481926	47546.40306122449	7005.833183916898
HPR	-0.37267139428112067	0.050961364516935954	18738.481927710844	15950.040816326531	6983.296186711582
LDHA	0.33659800458666805	4.1444919279695394e-05	20547.4156626506	29109.63775510204	6916.219111461042
RPS19	-0.20561324930417413	0.07291346804690438	33482.62048192771	32301.530612244896	6884.470392507649
PKM2	1.167570475906152	6.918713356397803e-10	5814.933734939759	14071.724489795919	6789.344948266353
UGT1A1	-0.5222711991267581	0.01694737992686052	12985.246987951807	10005.290816326531	6781.820515354714
SERPINA5	-0.28949357507069484	0.05770329847060332	23406.22891566265	21081.40306122449	6775.952887718254
CES2	-0.2360522093339348	0.11441030702220736	28647.40361445783	28029.698979591838	6762.282914873721
CALR	0.11161144937022469	0.10772853800671942	60440.0421686747	73194.87755102041	6745.800706443281
GAMT	-0.45861845734862544	2.8387737072220815e-05	14603.710843373494	12033.566326530612	6697.531338553345
C4BPB	-0.5147816970130243	4.744475747072547e-05	12965.674698795181	10264.989795918367	6674.492024364617
AKR1C3	0.403792970675604	0.0003857476091515814	16346.072289156626	24750.377551020407	6600.429088516725
RPL32	-0.22203505009059452	0.020420742339535544	29638.36144578313	29281.413265306124	6580.755068217603
FLNA	1.0014795794784397	4.648622481165554e-10	6560.120481927711	13449.489795918367	6569.826701568863
MAT1A	-0.18724311701332397	0.19089555709819472	35006.2891566265	34993.04081632653	6554.68669675647
NTS	2.225391553165061	4.556258734488067e-05	2927.855421686747	13242.459183673469	6515.624724310214
ALDH1L1	-0.2457883096173588	0.24994568848246582	26477.59638554217	25382.14285714286	6507.883658333099
GRN	0.504233136233223	1.6041933196643151e-10	12831.048192771084	19817.188775510203	6469.839671400591
ASS1	-0.17767084889724793	0.2412490038627763	36344.82530120482	35249.68877551021	6457.4159642872355
SLC22A3	-0.5081545999830563	0.00016511839720667314	12594.524096385541	9918.887755102041	6399.965354175759
HPN	-0.30806982152892437	0.001994978030958397	20723.18674698795	18434.30612244898	6384.188442655149
RHOB	-0.2826232334264127	0.013786675732204653	22494.409638554218	20659.622448979593	6357.442786066456
TAT	0.2514017994409531	0.3380310034835268	25178.94578313253	33519.36224489796	6330.032277905716
RPS6	-0.1552126489182104	0.10840560613464308	40423.909638554214	40814.97959183674	6274.302094630377
EIF4G2	0.3746128656730726	1.7716649394084343e-06	16701.18674698795	24174.311224489797	6256.479427430298
GSTO1	-0.49495598599214796	2.7638260320348125e-08	12622.614457831325	10417.80612244898	6247.638584774646
SDC2	-0.3057792750750107	0.0005295143226088274	20375.246987951807	18697.775510204083	6230.328253450199
TM4SF5	-0.6335730566021452	0.00014749896033870217	9830.626506024097	7063.178571428572	6228.420083735754
AADAC	-0.46510077045988646	0.003280701796083973	13303.843373493975	11058.066326530612	6187.627803089703
IGFBP1	-0.19398200841277002	0.34244755794001114	31566.33734939759	29854.09693877551	6123.301517271179
CFL1	0.3105096887886449	2.521713316810911e-06	19578.439759036144	27415.663265306124	6079.295236545545
FADS2	0.9117801716617644	8.338602037300382e-07	6643.753012048192	14219.510204081633	6057.642261803665
EEF1D	-0.25982180612814687	0.010515655267053902	23064.4578313253	21829.974489795917	5992.649091101421
SERPING1	-0.059769940632733526	0.5922610152893539	99606.51807228915	105731.61734693877	5953.475671814022
HSPA8	0.19303960420923105	0.03069079517779716	30723.78313253012	38633.163265306124	5930.906935713863
GSTA2	0.9170849306315801	0.0006306211315454813	6448.951807228916	13601.438775510203	5914.2365207789335
HNRNPA2B1	0.3267852576869844	6.331734465131102e-08	18041.650602409638	25717.525510204083	5895.745441206971
PGK1	0.5860521985388546	4.1196194349923776e-10	10032.138554216868	16669.816326530614	5879.356855745202
UGT1A6	-0.3019068820234356	0.09144706929662788	19419.951807228917	17900.54081632653	5863.017099165865
RPL28	-0.20345946790160047	0.057265503938873544	28528.349397590362	27762.331632653062	5804.3627885446795
LBP	0.21476075311106071	0.23153687971212664	26862.909638554218	35016.37755102041	5769.098704730276
ALDH3A2	-0.37078350852773784	0.00023235566611000405	15484.759036144578	13556.535714285714	5741.493284128279
SORD	-0.48360372064811064	0.0003288000549110277	11673.253012048193	9372.852040816326	5645.2285886932705
CYP3A7	-0.6315306034784686	0.014299708096927759	8938.265060240963	6482.811224489796	5644.787927544486
FTCD	-0.425911897397061	0.012690099095268153	13230.10843373494	10931.301020408164	5634.860585780907
ACAA1	-0.45466782463025107	2.423660300980624e-06	12379.60843373494	10308.515306122448	5628.609636340575
SLC13A5	-0.48465830528121295	0.015169395204634938	11609.650602409638	9295.729591836734	5626.713585870868
CFHR2	-0.3188698996313171	0.05266143746273735	17615.530120481926	16182.372448979591	5617.062321470516
HRSP12	-0.42680149688837227	0.0007333270261292054	13103.084337349397	10721.489795918367	5592.416009035308
HAMP	-1.6209885493299176	4.0645499730713305e-07	3444.5602409638554	1068.4030612244899	5583.592708079512
CYP1A2	-0.9765680757466092	0.01049979403927172	5589.6024096385545	3072.8520408163267	5458.627269369334
BSG	0.31918182576997445	0.0010414618443926934	17062.37951807229	23538.301020408162	5446.00144655853
ANXA2	0.46212120062737416	0.00010143581691448255	11780.289156626506	18457.071428571428	5443.921368797878
CLTC	0.4234488471141987	1.6735118144656827e-09	12822.493975903615	19087.224489795917	5429.670291225144
APOA5	-0.4647997966574421	0.013218370011077837	11628.734939759037	9200.005102040815	5405.033635383293
ITGB1	0.3323353889226335	0.0003191501122554527	16233.277108433735	22541.770408163266	5394.892461320208
GRHPR	-0.3687142807997929	0.00025391726903205384	14519.72891566265	12385.551020408164	5353.631404546511
RPL37A	-0.19123653788569792	0.06631370651408287	27982.030120481926	27506.948979591838	5351.186563254282
APOE	-0.017344827202459556	0.897656070563185	308452.8614457831	329997.6275510204	5350.061581881308
HSD17B6	-0.27713491977270194	0.11860995351356374	19266.975903614457	17735.397959183672	5339.551821310774
GATM	-0.1281938351735954	0.39493901360992567	41561.51204819277	43073.15306122449	5327.929625071423
RPLP0	-0.11114964279459383	0.2486437485982136	47772.409638554214	49891.948979591834	5309.8862667623125
C8G	-0.4604559724185009	0.00028054445789104363	11523.506024096385	9261.540816326531	5306.067171995754
PON1	-0.38980320135169944	0.030767580018313756	13469.915662650603	11715.418367346938	5250.616247238603
HRG	0.05745905329021505	0.8151367334224219	90443.89156626505	106251.47448979592	5196.820385280455
VIM	0.46835509353908794	0.00012025376192556754	11077.078313253012	16396.117346938776	5188.006049543417
PTGDS	1.1872331793928503	0.0008647911777731997	4343.55421686747	11187.984693877552	5156.811682756788
GPAM	-0.4780016069431376	0.002097232056664118	10651.090361445784	8657.357142857143	5091.2383084676485
LGALS4	0.45031759645285785	0.045865786204505384	11166.87951807229	17264.627551020407	5028.642344456961
DEFB1	-0.7745546427216524	0.0027086367061006735	6470.5722891566265	4230.724489795918	5011.811807632335
PRDX6	-0.20557173159403563	0.007117910503854528	24333.969879518074	24124.474489795917	5002.376324689637
PCK1	-0.15913559149986037	0.5132488773072827	31418.62048192771	30982.551020408162	4999.820754501195
PRDX1	0.2920205233567695	0.0006133779932799647	17110.307228915663	24175.872448979593	4996.560871783068
TAGLN2	0.2940286710491102	0.0024200772930747386	16816.819277108432	23221.95408163265	4944.62702332125
MTHFD1	-0.4392056734083662	0.0004001165738940486	11251.481927710844	9406.107142857143	4941.714696902303
RPS14	-0.17840372526467166	0.041839598138121326	27593.614457831325	27395.836734693876	4922.803612794211
STARD10	-0.3264481599383456	0.0008041435466665917	15078.325301204819	13590.581632653062	4922.291549530114
TIMP1	0.43327738577160807	0.020843252825952344	11335.951807228916	16868.086734693876	4911.61156426908
TMBIM6	-0.08457924205338833	0.20012504115184937	57859.47590361446	60980.40306122449	4893.710617533997
APP	0.28574217584376743	0.032262371537198575	17020.36746987952	22397.86224489796	4863.436834503852
CD63	0.22877438237975223	0.006575823184589701	21127.969879518074	27542.5	4833.538260124756
PRAP1	-0.20569576539984222	0.26304282612469154	23466.168674698794	23110.90306122449	4826.891526543969
GANAB	0.3151616673590155	9.240156430687886e-08	15284.963855421687	21311.54081632653	4817.234694196985
ASPH	0.7044808526369715	2.368294218559868e-07	6836.096385542169	13279.367346938776	4815.899010395266
SLC2A2	-0.2802666636027459	0.09050731578169517	17177.5421686747	16235.867346938776	4814.292432509934
PDIA4	0.27810662321802776	0.00043076569257428227	17205.25903614458	23283.270408163266	4784.896492133628
H3F3B	0.3764143498594624	7.394170602404784e-08	12708.180722891566	18374.73979591837	4783.541584703782
PRG4	0.7179295577206221	0.0005721770006121955	6634.421686746988	11626.69387755102	4763.047427298368
PLOD1	0.5673513473479547	2.02303509710958e-11	8362.94578313253	13956.19387755102	4744.728557858137
CBR1	-0.33366931431219116	0.005835715511886654	14193.66265060241	12956.107142857143	4735.989684205064
RPS9	-0.16463668522248562	0.06924061874781631	28715.9578313253	28592.627551020407	4727.700110338074
PDIA6	0.3167248178542688	1.662739620358241e-06	14873.403614457831	20750.301020408162	4710.77605066218
FBP1	-0.38973743243406006	0.022678915663527897	12084.084337349397	10091.739795918367	4709.620002955194
SEC61A1	0.3008168915093126	8.566255391967854e-06	15646.626506024097	21423.60714285714	4706.769548149386
TXNRD1	0.804973093390594	1.098406498202127e-08	5844.240963855422	12467.0	4704.456727194725
RPL36	-0.28661733948481727	0.0048525573222989865	16097.289156626506	14788.448979591836	4613.762190990087
RPN2	0.31269467958752084	1.1267925482542116e-07	14722.078313253012	20663.464285714286	4603.51556102504
ACSL1	0.22921534985830483	0.11924622611711784	19975.72891566265	25654.428571428572	4578.74369207827
CSDE1	0.3751425324808994	8.256828337556989e-08	12195.993975903615	17701.44387755102	4575.236066242275
HSD17B4	-0.31746942205331263	0.0012389587732643034	14372.427710843374	13055.586734693878	4562.806318864461
YWHAZ	0.3413193404783438	0.000547656946644592	13311.55421686747	19106.448979591838	4543.490906042921
RPL14	-0.27466070551961225	0.0038753720227033607	16390.698795180724	15954.94387755102	4501.880895043796
TKT	0.39801698625658405	0.0032567940636746098	11224.897590361446	17654.163265306124	4467.6999099544555
C5orf33	-0.48274985576192064	7.843134279449744e-07	9254.319277108434	7652.744897959184	4467.521296198858
UQCRQ	-0.32626024565504624	0.000547656946644592	13672.753012048193	12265.857142857143	4460.875756491617
UBD	0.20584192587421793	0.2847682327428617	21633.066265060243	28491.11224489796	4452.992022564575
RPS11	-0.12025343389448453	0.1965424369499364	37027.22289156626	38131.586734693876	4452.650700287309
PROC	-0.321571682352586	0.006653618633765242	13828.66265060241	12462.34693877551	4446.906313240588
IGFBP4	0.12174772600705816	0.23583188032224317	36352.867469879515	41996.448979591834	4425.878948293789
RPL27A	-0.1817539064358591	0.07173349339694214	24205.566265060243	24552.561224489797	4399.456226166746
RPL37	-0.15495177223312878	0.10869054727807165	28201.01204819277	28904.25	4369.796795635287
COL4A2	0.471722115617505	0.0005194069219077195	9249.789156626506	13440.204081632653	4363.330109979713
ANGPTL3	-0.33522063564307036	0.028667586179350415	12913.722891566265	11858.836734693878	4328.946396229312
