mRNA	logFC	FDR	Sub-0	Sub-1	Delta
SAA2	-1.2918007257404525	5.378770466819569e-05	39614.11917098446	15082.24852071006	51173.547894646494
REG3A	-1.473582357454899	0.014037605266011591	33155.16580310881	9950.124260355029	48856.867385953126
AHSG	-0.33743631025589865	0.06875293476125306	142711.42487046632	128010.78698224852	48156.01663965204
SAA1	-0.9571207463828522	0.0012595871809656886	47529.720207253886	24292.887573964497	45491.68128013497
A1BG	-0.5968947313532359	0.00025293884062889383	71886.27461139897	53483.16568047337	42908.53857215593
CLU	-0.18525033766009205	0.07770045223658455	181544.53886010364	177425.89349112427	33631.1871241799
MT2A	-1.1829456299702155	1.1429181325056385e-08	27623.20207253886	14795.852071005917	32676.746177494046
ITIH4	-0.3467699491371963	0.010478689012065829	91810.11917098446	79533.90532544379	31836.990355202208
TPT1	-0.32550625671316125	1.6092628886125302e-06	97401.84455958549	87380.41420118343	31704.909819547862
C4BPA	-0.5432359520929712	0.0009952782724662647	57445.849740932645	43388.420118343194	31206.650877805307
FABP1	-0.5291497894101866	0.00867459643427179	54043.55958549223	42998.414201183434	28597.138173640087
SQSTM1	0.5162305147579919	6.731982302757388e-05	55196.79792746114	90264.04733727811	28494.271407086126
TTR	-0.3005405504237397	0.11056068178917114	92268.47150259068	85819.95266272189	27730.417212145745
GAPDH	0.26514444351778166	0.0041247156611981285	98409.70984455959	135058.53846153847	26092.787753482113
SERPINF2	-0.48330602251048205	0.0001473668322578355	53178.238341968914	42645.36094674556	25701.362857171407
SPP1	1.1266646250504997	7.807987838385256e-05	22731.305699481865	52391.20710059172	25610.55801281502
AQP9	-0.9661747916224829	5.207627187300243e-06	26356.917098445596	15433.366863905325	25465.38888540173
GPX3	-0.6008967069832614	5.3756523147460835e-05	41581.61139896373	31574.07100591716	24986.25336069495
ACTB	0.24009451942424093	0.0006287280762499844	102540.89119170984	140197.34319526626	24619.505992006954
ALDOB	0.16516938364571526	0.4211533965746866	147829.6062176166	186045.4674556213	24416.924943552527
ENO1	0.8110166527179453	3.81782502971029e-16	30041.751295336788	60860.27218934911	24364.36057732904
ITIH3	-0.3267030671208498	0.021731345165292043	71720.95336787564	65809.89349112425	23431.455442116414
P4HB	0.23483846609062967	0.00046300463782932125	99306.89119170984	129648.26035502959	23321.077999690202
CD74	0.44172239115597917	0.001870678573223986	50445.497409326425	76956.66272189349	22282.90573870042
ITIH1	-0.3173334622319241	0.021208917522766435	68030.66321243523	61875.56804733728	21588.405895136064
PLA2G2A	-0.7896739891539917	0.027185876204371132	27191.26424870466	15141.189349112426	21472.234109414927
NNMT	-0.9091073971536101	3.1069913923324284e-05	23134.922279792747	13100.39053254438	21032.12897713345
DCXR	-0.6658540300230859	1.584725563599728e-05	31054.963730569947	21929.656804733728	20678.072752220764
APCS	-0.5083196088603875	0.00318523907833658	40675.62694300518	31217.905325443786	20676.218777819435
AOX1	-0.5611349271828602	0.0028079937281371655	36678.94300518135	27531.44970414201	20581.836012356714
ASGR2	-0.7281027804471872	1.5991918961284032e-10	28126.932642487045	19294.952662721895	20479.297862445568
APOB	-0.09657959610869161	0.4314463996911422	203674.6580310881	218354.8047337278	19670.81621021837
CP	0.4039400295888085	0.0059545457866519895	46656.25388601036	70186.76331360947	18846.328575217984
RARRES2	-0.4697804354677556	2.7355786090272677e-05	39445.05699481865	32577.30769230769	18530.516052076346
CYP27A1	-0.6469882477494575	8.227457469821888e-08	28601.79792746114	20625.248520710058	18505.02712357215
ADH1C	-0.7308935101586773	0.0012370664687478097	24864.740932642486	17532.816568047336	18173.47777944521
CFH	-0.21618392893302413	0.06962967187158157	82238.73575129533	80887.50887573964	17778.69300519978
ADH4	-0.5747812451273164	0.019998098233715553	30718.891191709845	23794.278106508875	17656.642528101536
CHI3L1	-0.5848077880475022	0.03840839967927992	29589.02590673575	21245.721893491125	17303.892790998372
CES1	-0.13458054329867	0.44870737938316374	127164.62176165803	133630.0650887574	17113.883885053812
CFHR1	-0.5016517878738865	0.0027095019059844108	33754.78238341969	27504.136094674555	16933.146931936455
PEBP1	-0.29479812246590165	0.00019565834632346747	57278.80829015544	53926.14201183432	16885.685141022146
FGL1	-0.2650403625329251	0.14524774852410152	63128.90155440415	58268.27218934911	16731.706954284615
DHCR24	0.30081789283430743	0.0003311614938122287	53835.238341968914	75187.23668639053	16194.602958263804
ORM2	-0.30406438612413467	0.04323013428380717	53089.22279792746	47892.20118343195	16142.54193985923
ITIH2	-0.1555851887609253	0.24690650875635511	100250.48704663213	101912.33727810651	15597.490950524958
RPL8	-0.2220720309605595	0.06327248118151078	69728.04145077721	68865.24852071005	15484.647779876172
EEF1A1	0.15819922484080276	0.04754470352189345	97689.47150259068	121275.30769230769	15454.398666817537
CYP2C9	-0.7189795472293544	0.00033379640044584047	21369.549222797927	14268.023668639053	15364.268824702656
CYP2A6	0.4761580560104541	0.11402186907025823	30661.41450777202	46199.81065088757	14599.67952655146
KNG1	-0.15211785401332403	0.33410103105195027	95756.9067357513	98908.7100591716	14566.335159596501
FASN	0.5483798411482713	3.76453524639674e-05	26392.61658031088	44098.37278106509	14473.178887798113
SERPINF1	-0.37529996394817633	0.00045262661491414627	38469.83419689119	32677.810650887575	14437.727387185585
RPS20	-0.36719218044365265	0.00022869459152271865	39291.43523316062	35262.19526627219	14427.507776024806
SLC27A5	-0.6755421737003828	0.00017008654811643558	21336.61139896373	14998.023668639053	14413.780843856324
ACTG1	0.2324664353027974	0.004408852594857026	61451.932642487045	79709.79881656804	14285.511723866579
PLG	-0.2412235916802674	0.1405902866361546	59187.60621761658	54123.313609467456	14277.446954770798
MT1G	-1.0767191296463614	0.001653278099142612	13241.331606217616	8980.846153846154	14257.195042405488
ALDH2	-0.34059299251878566	0.001298020588755168	41490.637305699485	36852.71597633136	14131.420321459755
HSP90B1	0.2938342373830779	6.173707754926734e-06	46188.248704663216	63422.09467455621	13571.688834194652
ASGR1	-0.5589482021731051	8.419880296626614e-07	24211.720207253886	18553.082840236686	13533.0974813628
AKR1B10	0.5407159331627657	0.054571037709998424	24804.963730569947	42638.17159763313	13412.439110643687
HSP90AB1	0.31138818406369945	0.00011859923288997718	41961.31606217616	58460.218934911245	13066.25800952398
RPL13	-0.37633970053519633	0.00020082810098572717	34537.29533678757	31185.011834319528	12997.755384342267
ANG	-0.5635777337661844	8.506056568415753e-05	23058.056994818653	17464.51479289941	12995.007506191412
CANX	0.4124572406350428	8.829500656747708e-09	31089.113989637306	46921.43786982248	12822.93016995411
TMEM176B	-0.25574020096333144	0.01188373039579349	50074.00518134715	47582.307692307695	12805.93614811662
F2	-0.21203172426201317	0.1037409769064981	60021.367875647666	58666.218934911245	12726.434123238181
SULT2A1	-0.508432677961914	0.008085599979486805	24896.569948186527	19910.656804733728	12658.229730822588
COL1A1	0.7837209338860406	0.00014132290468740505	16040.435233160622	28576.254437869822	12571.224880871192
SPARCL1	-1.2447261868142665	1.8942097299260398e-09	10015.533678756477	4730.136094674556	12466.597044868413
TUBB	0.557109326336767	2.3052697342031235e-10	22368.450777202073	37546.28402366864	12461.672543684179
AFP	-0.4288880715640329	0.2783948160732383	28527.39378238342	27880.745562130178	12235.058906074208
HLA-B	0.20360816467849174	0.13638341290119177	60032.56994818653	77540.21301775148	12223.121388083438
FMO3	-0.6677504273214971	0.00011911192748791593	18175.65803108808	12540.218934911243	12136.803417108467
ETFB	-0.5866565047182986	8.679694124993449e-10	20623.19689119171	16096.798816568047	12098.73260430381
GLUD1	-0.4891664106612976	2.2825586035823526e-05	24729.834196891192	19953.005917159764	12097.004230342278
ATP1A1	0.6336504368862826	6.58785113186241e-08	18942.430051813473	32135.05325443787	12002.879078019458
B2M	0.1323480577010182	0.17367828035403274	88942.97409326425	108367.63905325443	11771.429867395504
IGFBP4	-0.2877826058571796	0.0026998130254228484	40784.69948186528	37836.88165680473	11737.127095993152
TUBA1B	0.8076589540494016	2.639123484746071e-20	14430.098445595855	28864.39644970414	11654.598217399844
HPR	-0.5910164199195574	0.0013972121976958485	19628.310880829016	14488.355029585799	11600.65402585566
IL32	-0.3692376657757441	0.011461441801382614	31388.740932642486	28308.668639053256	11589.905433608463
RPL30	-0.29502076106812875	0.0024341814329124447	39230.44041450777	36647.01183431953	11573.794388125958
MAT1A	-0.31179617965383893	0.022665085344378597	36668.18134715026	33093.023668639056	11432.99885889561
ADH1A	-0.4698671965856787	0.0064524149035077825	24267.139896373057	19744.165680473372	11402.332992261287
RPS19	-0.32297027769969294	0.0034023807192212143	34338.77202072539	31135.100591715975	11090.402735400125
G6PC	-0.4480216217451575	0.01724499754008115	24728.139896373057	20139.147928994083	11078.741339114187
ADI1	-0.5403619642353342	2.988921606084807e-08	20193.621761658032	15695.420118343196	10911.865120154926
CYP2D6	-0.5661098129408548	0.0024789219758564306	18638.78238341969	14402.24852071006	10551.597608523021
BAAT	-0.3064978187499961	0.0331619438617233	34249.673575129535	31347.248520710058	10497.450243676583
SOD1	-0.36888495117953174	2.4489276721069404e-05	28452.642487046633	24790.798816568047	10495.751634762868
CRP	-0.11059559622350024	0.7305370910580723	94586.89119170984	89793.87573964497	10460.893626274494
COL3A1	0.8651821904664856	2.366321007279914e-05	11999.507772020725	21932.621301775147	10381.760418716509
CYP4A11	-0.5762435446180395	0.0014385102797068378	17892.113989637306	13731.05325443787	10310.215186098614
MYH9	0.3777096997491661	3.333780206287804e-06	27239.886010362694	39545.508875739644	10288.769166175602
ECHS1	-0.41763874615024243	1.4631662837749334e-07	24379.694300518135	20687.343195266272	10181.904959194606
HLA-A	0.19455241587654468	0.07433281825988365	52111.22797927461	68043.36094674557	10138.365297661265
HLA-C	0.23654611015355503	0.03831425376168498	42178.891191709845	55009.33727810651	9977.25264198901
MT1X	-1.1104743799962882	3.1027449895475733e-06	8875.81865284974	5265.047337278106	9856.369215482806
ALDOA	0.6385152657846105	2.4297078727593364e-07	15317.720207253886	27680.467455621303	9780.598189349013
RPS18	-0.22887378806751613	0.01640146935359773	42661.48704663212	40853.66272189349	9764.096144955965
REG1A	-1.3560945616869218	0.014668322885020338	7194.756476683938	2400.112426035503	9756.770130692847
HULC	-0.8785501290365906	7.979823750919832e-07	11090.39896373057	6786.118343195266	9743.471440652762
CYP3A5	-0.7954921886807669	5.08675901629828e-06	12178.383419689118	8335.923076923076	9687.808881122059
ALDH1L1	-0.3547696517586466	0.08483562836882245	27258.678756476686	24315.12426035503	9670.551969836051
IFITM3	-0.17541267023469895	0.04357165008405839	53709.94300518135	54126.80473372781	9421.404520692351
AZGP1	-0.24719913733969393	0.11537320459955909	37831.17616580311	35638.7100591716	9351.834112732518
PSAP	0.17559347187892355	0.010985021901398448	52865.27461139896	67786.42603550295	9282.797110848254
SERPING1	-0.09165969940422572	0.38791574327415274	101170.47150259068	104924.13017751479	9273.255006511246
CYP8B1	-0.5558392882216429	0.027934168201458436	16663.678756476686	12173.31952662722	9262.327339154112
CYP2C8	-0.64751921474831	0.0019028368923584046	14221.948186528498	10281.644970414201	9208.984721932084
ALAS1	-0.6485578336458546	1.0049780809505544e-07	14041.756476683939	9935.846153846154	9106.891161100784
SERPINA6	-0.39691054016343763	0.001566026259834899	22747.160621761657	19404.917159763314	9028.587809567896
RPL28	-0.3097971784519637	0.0026621527178787643	29136.357512953367	26945.597633136094	9026.361347880627
CALR	0.15008104409941722	0.02420826665304203	60032.35233160622	75698.21893491125	9009.718117671546
CES2	-0.30937632665127124	0.032734633839819435	29121.336787564767	27389.775147928995	9009.45220251132
GAMT	-0.6012196105543848	1.725516442489969e-08	14912.487046632124	11270.325443786982	8965.679654573474
ADH6	-0.7638764185144756	2.743663574105425e-07	11733.341968911916	7579.822485207101	8962.82324041802
LOC96610	1.2392318907227742	6.512156772590272e-07	7204.943005181347	19412.69230769231	8928.595142860708
PRAP1	-0.36159992944378005	0.0388236525792718	24552.709844559584	21813.301775147927	8878.25814744635
GC	0.0816033984154877	0.5222406059024193	108104.32124352331	125463.10059171598	8821.679996871104
MYL9	-1.4795153492063415	1.0173929317416515e-13	5953.383419689119	2775.8757396449705	8808.12214914059
SILV	-3.7518398789952254	3.8073878540324854e-38	2331.2487046632123	264.0177514792899	8746.471858011402
CFHR2	-0.476024553156507	0.002818825181792843	18371.36787564767	15090.23076923077	8745.222183878988
ALDH4A1	-0.4740185863145449	3.4468083032227336e-06	18356.621761658032	14684.171597633136	8701.379896971952
PTPRF	0.7474570382463064	4.4369833722273314e-17	11625.243523316061	21476.6449704142	8689.370092829879
COL18A1	-0.1975396814496435	0.01700068767877562	43980.66321243523	41824.79881656805	8687.92620092851
HSPA1A	0.28531934705688955	0.027456234819169326	30388.709844559584	41726.514792899405	8670.486850751013
CTSB	0.21500355337203772	0.026568120121298288	40173.64766839378	52655.84023668639	8637.47700062094
LDHA	0.4227965117439023	8.290628999997323e-08	20290.051813471502	30771.479289940828	8578.56312983879
HMGCS2	-0.1621636132301995	0.30336689236929604	52761.455958549224	55163.00591715976	8555.988337524383
GSTO1	-0.6584611521440736	1.7975213380568036e-14	12960.766839378239	9679.384615384615	8534.161465727699
UBB	-0.19623635931604827	0.0009991560053334214	43340.74611398964	42448.5325443787	8505.030227450494
CTSD	0.11105638312138931	0.22223845650488247	76481.89119170984	93580.85207100592	8493.802210034939
FTCD	-0.6143406515442115	0.00022161407246380294	13768.129533678757	9949.60946745562	8458.321668265307
HAMP	-2.422590903650904	9.129725210213223e-14	3459.139896373057	672.1301775147929	8380.0808474093
SERF2	-0.338503062022744	2.8180893077362366e-05	24607.673575129535	22897.76923076923	8329.772854437511
C4BPB	-0.6310626459337768	3.658127942846203e-07	13171.227979274612	9598.775147928995	8311.86997879803
HSPA8	0.2754651403173567	0.0012966127649082784	30167.79792746114	40531.73372781065	8310.176689153745
EEF1D	-0.352618586249576	0.0003441390764031698	23550.76165803109	21077.384615384617	8304.436280955642
TST	-0.47206036926343686	2.5375087125560563e-07	17548.093264248706	14335.75147928994	8283.759386190473
UGT2B4	0.2254531701921224	0.17077133229077052	36493.68911917099	48856.30177514793	8227.617903922863
UGT1A6	-0.4090931933960246	0.018453912825032358	19850.165803108808	17166.48520710059	8120.567717834346
MT1E	-1.11457970193388	2.3734863965169636e-05	7278.911917098446	4432.08875739645	8112.927474962552
RPLP1	-0.1725526241472339	0.05293519485940632	46894.25388601036	47291.98816568047	8091.726565457709
EIF4G2	0.4872885307649314	6.889355658804624e-11	16399.40414507772	25712.881656804733	7991.241551275248
MT1B	-5.226113301619154	5.086865673414074e-05	1525.7461139896373	62.61538461538461	7973.722061214978
AKR1C3	0.49018565190601576	7.560184563977042e-06	16213.637305699482	26244.31952662722	7947.692372461997
HLA-DRA	0.7139554478818572	2.7022841588989458e-06	11092.38860103627	20802.704142011833	7919.471271732456
SLC13A5	-0.6544950223784093	0.0008040417639485081	11996.979274611398	8483.715976331361	7851.9632188100995
RPS24	-0.2528248372692	0.01348163222243061	31040.575129533678	29499.80473372781	7847.828355866729
COL1A2	0.8479537254908854	1.0474808905330288e-05	9202.248704663212	17474.041420118345	7803.081072012846
AMACR	-0.85133836795407	1.626055356480878e-06	9018.450777202073	5676.627218934911	7677.753166137328
SLC22A3	-0.5983113345990785	6.343217585663069e-06	12675.533678756477	9398.905325443788	7583.915472092355
AADAC	-0.5594249004925965	0.00031687610621018936	13522.461139896373	10449.60946745562	7564.801477601532
SEPP1	-0.0756090267914849	0.5362868848013786	99808.45595854922	106207.69230769231	7546.4202205866895
ATF5	0.30690457027443385	0.14104909891558862	24357.40932642487	35116.84023668639	7475.400242324912
RPL37A	-0.2621615356419129	0.009282076272154455	28449.290155440416	26897.431952662722	7458.309595072615
ACADVL	-0.34488437005984546	1.2110790387073476e-05	21504.207253886012	19166.443786982247	7416.464972392836
CYP3A7	-0.8178409996876959	0.0012727978897893906	8996.119170984455	6024.449704142012	7357.3950961075725
CPB2	-0.31478830421488607	0.011614432757420108	23252.077720207253	21136.39644970414	7319.482115016775
C8G	-0.6147279125510894	6.500383469256354e-07	11809.295336787565	8573.78698224852	7259.503471082734
RHOB	-0.31994288921521674	0.0044372634437297035	22634.663212435233	20206.31952662722	7241.799544599908
ADAM6	0.7061921002078492	0.007587881303291577	10226.129533678757	17812.31952662722	7221.611892386115
RPL3	-0.12196159999499685	0.11786447979607767	59146.30569948186	60667.502958579884	7213.578076902009
UGT1A4	-0.5622743404899426	0.039312402451325425	12732.849740932643	9666.656804733728	7159.354690640439
HNRNPA2B1	0.3945454374222547	8.655920239347243e-12	18078.44041450777	26901.834319526628	7132.7661812541355
F12	-0.31254232876253507	0.046293276860414886	22709.082901554404	19997.834319526628	7097.549654113281
PAH	-0.22636469493239822	0.1259567493513425	31140.82383419689	29745.414201183434	7049.183087171535
HSD11B1	-0.45083307048589844	0.07976533786453312	15423.844559585492	12893.721893491123	6953.579201495148
APLP2	0.30723682155449183	4.215904647220934e-05	22612.663212435233	31328.50295857988	6947.442772270786
RPS9	-0.23810095355314687	0.006429803457303214	29157.906735751294	28068.21301775148	6942.525397396107
FADS2	1.0493100356334133	3.471668246253923e-09	6564.233160621761	15520.650887573964	6887.915731678054
MYH4	-1.8255326844100281	0.0006131981343315867	3764.4455958549224	1186.4674556213017	6872.118473916545
GRHPR	-0.46412726616705297	2.2918707408288423e-06	14749.20725388601	11782.520710059172	6845.509240877381
PGK1	0.6912281320018192	1.068672874726939e-14	9899.36787564767	17881.899408284025	6842.721564682755
LGALS4	0.6322448903936007	0.003398143882174935	10752.694300518135	18711.828402366864	6798.336029466983
PKM2	1.113952945926492	1.176015368801021e-09	6097.259067357513	15068.437869822485	6792.059700159917
RPL32	-0.22905620320041173	0.014980746268653613	29589.17098445596	29280.562130177514	6777.583161547271
NTS	2.534936426244293	1.0429360470927012e-06	2653.4300518134714	15203.75147928994	6726.27649283325
HSPA5	0.1712981095205524	0.018475896896101487	38954.932642487045	49291.87573964497	6672.906318158488
GRN	0.506029198377803	4.529058476773683e-11	13173.994818652849	20541.668639053256	6666.426037516232
TMEM176A	-0.21730389565451472	0.05156359489347536	30371.569948186527	30322.508875739644	6599.86046688452
CYP1A2	-1.1865403597708855	0.0017789934758163464	5551.5284974093265	2714.248520710059	6587.112620594386
APP	0.3942281581312773	0.002078085696071574	16617.839378238343	23716.68047337278	6551.220210204313
TM4SF5	-0.6797988498309341	3.903400164434534e-05	9608.761658031088	6874.414201183432	6532.025123429113
UGT1A1	-0.511603860918732	0.018300945696261728	12740.352331606218	9808.875739644971	6518.013442314711
UQCRQ	-0.46558936450570365	3.3436702610862325e-07	13990.766839378239	11677.91124260355	6513.952241693586
CLTC	0.5010653824463589	8.403060311697182e-14	12746.471502590673	20174.917159763314	6386.815618287211
PDIA4	0.37631908101315137	6.3867632807104e-07	16939.321243523314	24558.01775147929	6374.589803349246
H19	-0.043264865927656486	0.9043929971384298	146610.51295336787	182777.26035502958	6343.084186512406
ITGB1	0.3857249330612307	1.533262090057269e-05	16223.787564766839	23560.473372781064	6257.919372419316
FLNA	0.8775976527068893	2.3098843750240835e-08	7085.901554404145	13949.710059171597	6218.570571457176
RPN2	0.4318568526641277	5.645774879318791e-15	14346.212435233161	22041.923076923078	6195.510149930764
HRSP12	-0.4713236040721832	0.00015162653270631228	13111.678756476684	10331.183431952662	6179.843686939272
DEFB1	-0.916234297259171	0.00034258965410519944	6682.21243523316	3631.183431952663	6122.472214732348
PDIA6	0.41824651908366367	2.6824260939079536e-11	14628.953367875647	21968.378698224853	6118.508823951228
HGFAC	-1.4400077394047153	3.802071412268264e-07	4226.466321243523	1737.7337278106509	6086.1442129240495
HSP90AA1	0.2000336483031763	0.00963186648374687	30386.80310880829	38978.674556213016	6078.383086125222
GANAB	0.40248771044537873	6.817706775152026e-13	15079.958549222798	22508.48520710059	6069.497990087899
EEF2	0.08895144557456199	0.22289817419080282	68045.16580310882	80024.83431952662	6052.71586254728
CFL1	0.3022581689581093	2.8701374411185584e-06	20012.01554404145	28172.615384615383	6048.79517550319
HPN	-0.2961479210846845	0.002669713686135673	20405.010362694302	18431.988165680472	6042.901398623362
SOD2	0.24264450350271313	0.04881152279405031	24832.772020725388	32280.27218934911	6025.535637564978
AHNAK	0.36595871793835744	0.0001216283756128838	16390.740932642486	23931.55029585799	5998.334537769601
ANXA2	0.4853861966705647	2.600358104687159e-05	12169.248704663212	19079.579881656806	5906.785345094673
C9	-0.4635366599791577	0.12296535836663373	12737.036269430051	9814.153846153846	5904.083250364997
SEC61A1	0.38025774520111155	4.103135701312416e-09	15318.269430051814	22721.544378698225	5824.890593854619
TAGLN2	0.3442125586015306	0.000241561346998463	16907.694300518135	24141.479289940828	5819.840715233863
NDRG1	0.6490050158674289	1.8090262881887108e-05	8868.124352331606	16380.828402366864	5755.457185999307
RPL36	-0.3522404591129239	0.0003898338976472602	16232.60103626943	14424.816568047338	5717.778841612469
RPL27A	-0.23276702530959334	0.017509574372925708	24467.284974093265	24309.112426035503	5695.1771408218
YWHAZ	0.42888702485733005	6.189494521404304e-06	13197.875647668394	20162.082840236686	5660.397620965506
RPS11	-0.15062231931422446	0.09447437663366469	37111.22279792746	38212.09467455621	5589.778450410757
SPARC	0.30888660679509516	0.012885401711150305	18030.38860103627	24388.85798816568	5569.345554171056
RPS14	-0.200360769028169	0.019346768782074874	27629.56476683938	27323.183431952664	5535.880844597541
HGD	-0.3353906113966471	0.018968042718664934	16435.497409326425	14550.96449704142	5512.311524721999
CSDE1	0.4530010419725684	1.3277271443229236e-11	12149.088082901555	18634.579881656806	5503.549560570918
SERPIND1	-0.1357094155952906	0.34468322174761434	40306.16062176166	41552.16568047337	5469.925502869189
GSTA2	0.796552412442325	0.0022487042272996975	6848.865284974093	14287.437869822485	5455.480165238605
RPL35	-0.31337221249886227	0.001845434508287891	17289.321243523314	16097.130177514793	5417.992850686482
PRDX1	0.30915948111612457	0.00019378351543551065	17420.689119170984	24950.23076923077	5385.7712087682185
ACAA1	-0.4433899704583226	3.64294017306319e-06	12132.81865284974	10259.467455621301	5379.570104063232
HFE2	-0.5041499953266816	0.003981878811610563	10622.740932642488	8681.065088757396	5355.454791548259
PROC	-0.3822049725309071	0.0009819271683834485	13971.865284974094	12080.520710059172	5340.1163874490585
SORD	-0.4650635299814071	0.0004976196157460322	11429.590673575129	9283.597633136094	5315.485784895418
RPL34	-0.3954166290221538	1.4739795249657386e-05	13411.937823834196	11708.443786982249	5303.303242955239
SDC2	-0.26529319956813097	0.0024916285498446074	19979.818652849743	18881.36094674556	5300.510017205533
FBP1	-0.4328113062107265	0.010049315030192746	12061.067357512953	9799.721893491123	5220.166317300736
H3F3B	0.4011085462461298	3.4984091546530562e-09	12926.958549222798	19030.201183431953	5185.1135510627355
MTHFD1	-0.4597633850715845	0.00017413061492206614	11241.124352331606	9123.112426035503	5168.257384238602
ATP5B	0.1985909465833348	0.0035309412592933933	25973.751295336788	33638.43195266272	5158.151856061051
TXNRD1	0.8463428746748951	4.924538484989738e-10	6078.155440414508	13257.940828402367	5144.203548161268
HYOU1	0.5703870098947594	2.1914149450740444e-11	9002.316062176165	14981.585798816568	5134.804140832228
PEG10	-0.4655647314244231	0.17421872349527445	10863.098445595855	9039.31952662722	5057.475510260902
COX6C	-0.4425983501676218	4.296460001544701e-06	11410.668393782384	9703.189349112426	5050.34300539791
PLOD1	0.5914161969609993	5.401571896508748e-13	8523.139896373057	14666.846153846154	5040.7229836795195
ACSL1	0.2490854929235289	0.08085170563117984	20171.82901554404	26337.72781065089	5024.50997350593
NCL	0.35274025439601014	8.170864747939919e-08	14228.015544041451	20467.621301775147	5018.793822555568
EIF4G1	0.32660047775211865	1.6505323051713428e-08	15209.227979274612	21577.562130177514	4967.3411242719785
COX4I1	-0.3150988715945887	0.00022266603817961537	15707.430051813471	14809.633136094675	4949.393484977357
NONO	0.4976033408514387	1.1027257622434078e-11	9915.875647668394	15723.136094674555	4934.172849747216
PCK2	-0.2646487306618038	0.04568457584124059	18565.668393782384	17310.674556213016	4913.380574302477
PTMA	0.2815258838205825	5.956498469127238e-05	17269.694300518135	24016.402366863906	4861.8659512646445
SPP2	-1.0733249933456381	4.975698183857997e-06	4528.310880829015	2459.585798816568	4860.349246032783
PTP4A1	0.22242224014773374	0.010547445877437452	21839.56476683938	28562.082840236686	4857.604919291933
SLC9A3R1	0.4811864338155054	8.776268448709424e-10	10073.854922279792	15487.692307692309	4847.4023248265885
HSPD1	0.20738645565661648	0.0032254122216291282	23362.943005181347	30721.076923076922	4845.1579435521
ASPH	0.6597047098517125	6.9895310353658e-07	7331.40932642487	13743.112426035503	4836.565262493258
KRT18	-0.153691963997515	0.13085986802152832	31378.207253886012	31753.76923076923	4822.578299570813
